Episodio;Distancia;Tipo
119;9.797;Tiempo
120;9.688;Tiempo
121;9.015;Tiempo
122;9.739;Tiempo
123;8.177;Tiempo
124;7.105;Tiempo
125;8.569;Tiempo
126;9.162;Tiempo
127;8.364;Tiempo
128;9.655;Tiempo
129;9.865;Tiempo
130;9.869;Tiempo
131;8.473;Tiempo
132;9.231;Tiempo
133;9.925;Tiempo
134;9.699;Tiempo
135;8.734;Tiempo
136;6.886;Tiempo
137;9.522;Tiempo
138;9.783;Tiempo
139;8.915;Tiempo
140;9.665;Tiempo
141;8.975;Tiempo
142;8.944;Tiempo
143;9.893;Tiempo
144;6.525;Tiempo
145;9.791;Tiempo
146;9.8;Tiempo
147;8.558;Tiempo
148;9.494;Tiempo
149;8.134;Tiempo
150;5.404;Tiempo
151;9.52;Tiempo
152;9.508;Tiempo
153;9.332;Tiempo
154;9.672;Tiempo
155;2.028;Tiempo
156;8.872;Tiempo
157;8.508;Tiempo
158;8.961;Tiempo
159;4.174;Tiempo
160;9.828;Tiempo
161;8.95;Tiempo
162;9.523;Tiempo
163;9.566;Tiempo
164;6.77;Tiempo
165;9.762;Tiempo
166;9.08;Tiempo
167;8.602;Tiempo
168;6.011;Tiempo
169;9.809;Tiempo
170;8.754;Tiempo
171;7.106;Tiempo
172;9.921;Tiempo
173;9.911;Tiempo
174;9.497;Tiempo
175;9.741;Tiempo
176;9.928;Tiempo
177;8.295;Tiempo
178;6.181;Tiempo
179;9.815;Tiempo
180;9.538;Tiempo
181;7.562;Tiempo
182;9.589;Tiempo
183;6.496;Tiempo
184;9.533;Tiempo
185;9.938;Tiempo
186;9.84;Tiempo
187;7.936;Tiempo
188;8.332;Tiempo
189;0.792;Tiempo
190;7.512;Tiempo
191;8.671;Tiempo
192;9.424;Tiempo
193;7.622;Tiempo
194;9.608;Tiempo
195;0.715;Objetivo
196;9.856;Tiempo
197;8.529;Tiempo
198;9.777;Tiempo
199;2.411;Tiempo
200;9.068;Tiempo
201;3.968;Tiempo
202;9.018;Tiempo
203;9.749;Tiempo
204;8.98;Tiempo
205;9.946;Tiempo
206;3.974;Tiempo
207;9.549;Tiempo
208;9.668;Tiempo
209;9.849;Tiempo
210;9.965;Tiempo
211;9.209;Tiempo
212;7.843;Tiempo
213;9.715;Tiempo
214;9.783;Tiempo
215;7.842;Tiempo
216;7.493;Tiempo
217;8.87;Tiempo
218;4.905;Tiempo
219;1.245;Tiempo
220;7.654;Tiempo
221;9.59;Tiempo
222;6.157;Tiempo
223;8.575;Tiempo
224;9.793;Tiempo
225;8.71;Tiempo
226;8.028;Tiempo
227;7.206;Tiempo
228;9.089;Tiempo
229;2.263;Tiempo
230;9.746;Tiempo
231;0.964;Objetivo
232;7.719;Tiempo
233;5.041;Tiempo
234;8.712;Tiempo
235;9.892;Tiempo
236;9.916;Tiempo
237;6.753;Tiempo
238;7.578;Tiempo
239;9.543;Tiempo
240;8.186;Tiempo
241;7.983;Tiempo
242;7.305;Tiempo
243;9.079;Tiempo
244;9.082;Tiempo
245;8.393;Tiempo
246;9.522;Tiempo
247;9.821;Tiempo
248;9.444;Tiempo
249;7.938;Tiempo
250;6.331;Tiempo
251;8.975;Tiempo
252;9.94;Tiempo
253;10.0;Tiempo
254;4.185;Tiempo
255;9.666;Tiempo
256;9.648;Tiempo
257;4.781;Tiempo
258;4.077;Tiempo
259;7.82;Tiempo
260;8.006;Tiempo
261;9.654;Tiempo
262;9.353;Tiempo
263;8.675;Tiempo
264;9.685;Tiempo
265;0.992;Objetivo
266;4.957;Tiempo
267;9.759;Tiempo
268;4.662;Tiempo
269;9.172;Tiempo
270;9.613;Tiempo
271;9.785;Tiempo
272;7.208;Tiempo
273;4.742;Tiempo
274;9.058;Tiempo
275;5.928;Tiempo
276;7.575;Tiempo
277;9.767;Tiempo
278;8.347;Tiempo
279;9.631;Tiempo
280;6.417;Tiempo
281;1.487;Tiempo
282;9.661;Tiempo
283;9.422;Tiempo
284;9.581;Tiempo
285;8.539;Tiempo
286;7.826;Tiempo
287;9.772;Tiempo
288;5.737;Tiempo
289;8.519;Tiempo
290;9.523;Tiempo
291;9.898;Tiempo
292;0.857;Objetivo
293;9.484;Tiempo
294;8.155;Tiempo
295;8.529;Tiempo
296;6.494;Tiempo
297;9.709;Tiempo
298;9.574;Tiempo
299;8.761;Tiempo
300;2.287;Tiempo
301;9.673;Tiempo
302;9.372;Tiempo
303;8.79;Tiempo
304;9.358;Tiempo
305;9.714;Tiempo
306;5.041;Tiempo
307;9.866;Tiempo
308;7.255;Tiempo
309;7.917;Tiempo
310;5.987;Tiempo
311;9.821;Tiempo
312;8.36;Tiempo
313;9.705;Tiempo
314;8.944;Tiempo
315;8.822;Tiempo
316;5.44;Tiempo
317;7.898;Tiempo
318;9.952;Tiempo
319;8.93;Tiempo
320;8.94;Tiempo
321;9.309;Tiempo
322;9.927;Tiempo
323;9.733;Tiempo
324;0.918;Objetivo
325;9.808;Tiempo
326;8.005;Tiempo
327;8.512;Tiempo
328;8.379;Tiempo
329;9.296;Tiempo
330;8.682;Tiempo
331;9.519;Tiempo
332;2.512;Tiempo
333;9.802;Tiempo
334;9.878;Tiempo
335;8.078;Tiempo
336;9.437;Tiempo
337;5.822;Tiempo
338;6.451;Tiempo
339;9.444;Tiempo
340;1.318;Tiempo
341;9.907;Tiempo
342;7.933;Tiempo
343;8.77;Tiempo
344;9.589;Tiempo
345;5.616;Tiempo
346;7.526;Tiempo
347;9.348;Tiempo
348;9.4;Tiempo
349;4.328;Tiempo
350;7.045;Tiempo
351;9.897;Tiempo
352;7.619;Tiempo
353;8.028;Tiempo
354;7.776;Tiempo
355;6.97;Tiempo
356;8.975;Tiempo
357;9.23;Tiempo
358;7.961;Tiempo
359;9.779;Tiempo
360;8.057;Tiempo
361;0.662;Objetivo
362;0.959;Objetivo
363;1.052;Tiempo
364;6.236;Tiempo
365;2.81;Tiempo
366;0.98;Objetivo
367;0.967;Objetivo
368;4.116;Tiempo
369;8.534;Tiempo
370;0.839;Objetivo
371;0.989;Objetivo
372;6.219;Tiempo
373;9.346;Tiempo
374;7.377;Tiempo
375;0.098;Objetivo
376;0.881;Objetivo
377;1.5;Tiempo
378;0.887;Objetivo
379;0.964;Objetivo
380;7.716;Tiempo
381;0.941;Objetivo
382;0.947;Objetivo
383;1.713;Tiempo
384;2.823;Tiempo
385;8.47;Tiempo
386;4.511;Tiempo
387;6.461;Tiempo
388;0.98;Objetivo
389;0.839;Objetivo
390;9.707;Tiempo
391;7.312;Tiempo
392;5.073;Tiempo
393;3.789;Tiempo
394;2.679;Tiempo
395;7.602;Tiempo
396;0.979;Objetivo
397;9.397;Tiempo
398;2.09;Tiempo
399;9.418;Tiempo
400;7.168;Tiempo
401;6.29;Tiempo
402;0.881;Objetivo
403;4.644;Tiempo
404;2.219;Tiempo
405;0.989;Objetivo
406;2.176;Tiempo
407;9.283;Tiempo
408;0.941;Objetivo
409;6.549;Tiempo
410;5.883;Tiempo
411;9.201;Tiempo
412;8.75;Tiempo
413;0.995;Objetivo
414;0.949;Objetivo
415;0.929;Objetivo
416;0.612;Objetivo
417;7.305;Tiempo
418;0.945;Objetivo
419;0.925;Objetivo
420;7.437;Tiempo
421;7.192;Tiempo
422;9.643;Tiempo
423;0.974;Objetivo
424;4.932;Tiempo
425;8.853;Tiempo
426;5.344;Tiempo
427;3.345;Tiempo
428;4.63;Tiempo
429;3.992;Tiempo
430;0.822;Objetivo
431;6.857;Tiempo
432;2.602;Tiempo
433;2.266;Tiempo
434;0.54;Objetivo
435;0.96;Objetivo
436;7.893;Tiempo
437;9.274;Tiempo
438;9.042;Tiempo
439;6.758;Tiempo
440;0.99;Objetivo
441;0.821;Tiempo
442;4.936;Tiempo
443;0.818;Objetivo
444;3.537;Tiempo
445;0.412;Objetivo
446;8.617;Tiempo
447;0.971;Objetivo
448;0.967;Objetivo
449;0.617;Objetivo
450;9.313;Tiempo
451;0.823;Objetivo
452;5.248;Tiempo
453;0.918;Objetivo
454;0.932;Objetivo
455;0.846;Objetivo
456;0.975;Objetivo
457;0.608;Objetivo
458;5.251;Tiempo
459;4.205;Tiempo
460;5.942;Tiempo
461;0.999;Objetivo
462;3.941;Tiempo
463;0.699;Objetivo
464;0.966;Objetivo
465;9.077;Tiempo
466;2.334;Tiempo
467;0.829;Tiempo
468;5.263;Tiempo
469;9.112;Tiempo
470;0.734;Objetivo
471;4.998;Tiempo
472;6.999;Tiempo
473;5.49;Tiempo
474;0.999;Objetivo
475;9.34;Tiempo
476;7.934;Tiempo
477;1.931;Tiempo
478;6.64;Tiempo
479;4.188;Tiempo
480;7.627;Tiempo
481;0.89;Objetivo
482;0.466;Objetivo
483;5.209;Tiempo
484;3.806;Tiempo
485;4.198;Tiempo
486;0.963;Objetivo
487;3.179;Tiempo
488;3.245;Tiempo
489;9.025;Tiempo
490;0.818;Objetivo
491;0.971;Objetivo
492;7.571;Tiempo
493;2.116;Tiempo
494;0.938;Objetivo
495;0.055;Objetivo
496;6.261;Tiempo
497;8.7;Tiempo
498;6.834;Tiempo
499;7.604;Tiempo
500;4.443;Tiempo
501;7.454;Tiempo
502;8.841;Tiempo
503;0.914;Objetivo
504;4.94;Tiempo
505;8.625;Tiempo
506;0.98;Objetivo
507;4.213;Tiempo
508;0.833;Objetivo
509;0.995;Objetivo
510;0.871;Objetivo
511;2.426;Tiempo
512;3.529;Tiempo
513;0.936;Objetivo
514;9.397;Tiempo
515;1.791;Tiempo
516;6.168;Tiempo
517;0.981;Objetivo
518;0.992;Objetivo
519;3.274;Tiempo
520;9.23;Tiempo
521;2.908;Tiempo
522;6.036;Tiempo
523;9.548;Tiempo
524;9.343;Tiempo
525;8.319;Tiempo
526;4.646;Tiempo
527;9.855;Tiempo
528;6.517;Tiempo
529;2.08;Tiempo
530;9.97;Tiempo
531;9.927;Tiempo
532;9.167;Tiempo
533;6.99;Tiempo
534;2.227;Tiempo
535;7.254;Tiempo
536;9.401;Tiempo
537;6.354;Tiempo
538;7.654;Tiempo
539;9.908;Tiempo
540;3.437;Tiempo
541;7.047;Tiempo
542;7.607;Tiempo
543;8.046;Tiempo
544;9.48;Tiempo
545;6.911;Tiempo
546;8.722;Tiempo
547;7.184;Tiempo
548;6.284;Tiempo
549;9.724;Tiempo
550;3.001;Tiempo
551;2.117;Tiempo
552;9.532;Tiempo
553;9.552;Tiempo
554;9.723;Tiempo
555;7.709;Tiempo
556;7.282;Tiempo
557;9.761;Tiempo
558;9.793;Tiempo
559;9.567;Tiempo
560;6.206;Tiempo
561;7.69;Tiempo
562;9.144;Tiempo
563;9.72;Tiempo
564;2.248;Tiempo
565;9.752;Tiempo
566;3.61;Tiempo
567;2.807;Tiempo
568;8.734;Tiempo
569;8.429;Tiempo
570;4.155;Tiempo
571;9.384;Tiempo
572;9.219;Tiempo
573;7.117;Tiempo
574;8.742;Tiempo
575;5.436;Tiempo
576;9.021;Tiempo
577;6.95;Tiempo
578;7.845;Tiempo
579;8.651;Tiempo
580;9.288;Tiempo
581;9.922;Tiempo
582;9.701;Tiempo
583;9.171;Tiempo
584;8.174;Tiempo
585;9.724;Tiempo
586;7.334;Tiempo
587;8.951;Tiempo
588;9.619;Tiempo
589;9.074;Tiempo
590;9.113;Tiempo
591;9.043;Tiempo
592;6.413;Tiempo
593;8.414;Tiempo
594;4.963;Tiempo
595;9.802;Tiempo
596;10.0;Tiempo
597;9.862;Tiempo
598;6.557;Tiempo
599;9.508;Tiempo
600;3.815;Tiempo
601;4.623;Tiempo
602;7.549;Tiempo
603;9.165;Tiempo
604;9.055;Tiempo
605;9.286;Tiempo
606;9.339;Tiempo
607;8.69;Tiempo
608;8.731;Tiempo
609;9.456;Tiempo
610;9.636;Tiempo
611;7.213;Tiempo
612;10.0;Tiempo
613;9.427;Tiempo
614;9.819;Tiempo
615;9.155;Tiempo
616;9.897;Tiempo
617;4.087;Tiempo
618;6.749;Tiempo
619;8.035;Tiempo
620;8.791;Tiempo
621;2.062;Tiempo
622;9.237;Tiempo
623;7.87;Tiempo
624;0.894;Objetivo
625;9.788;Tiempo
626;6.931;Tiempo
627;9.626;Tiempo
628;8.033;Tiempo
629;0.977;Objetivo
630;9.687;Tiempo
631;8.389;Tiempo
632;9.001;Tiempo
633;9.73;Tiempo
634;9.835;Tiempo
635;6.886;Tiempo
636;7.979;Tiempo
637;9.752;Tiempo
638;9.121;Tiempo
639;2.218;Tiempo
640;9.844;Tiempo
641;0.806;Objetivo
642;0.489;Objetivo
643;1.508;Tiempo
644;0.936;Objetivo
645;0.534;Objetivo
646;1.098;Tiempo
647;0.31;Objetivo
648;0.919;Objetivo
649;0.86;Objetivo
650;7.736;Tiempo
651;0.984;Objetivo
652;7.674;Tiempo
653;0.742;Objetivo
654;4.136;Tiempo
655;0.74;Objetivo
656;0.437;Objetivo
657;0.977;Objetivo
658;0.975;Objetivo
659;6.791;Tiempo
660;0.266;Objetivo
661;0.899;Objetivo
662;2.458;Tiempo
663;0.842;Objetivo
664;0.915;Objetivo
665;0.789;Objetivo
666;2.661;Tiempo
667;6.262;Tiempo
668;6.481;Tiempo
669;0.985;Objetivo
670;0.424;Objetivo
671;0.154;Objetivo
672;1.982;Tiempo
673;0.566;Objetivo
674;3.563;Tiempo
675;0.366;Objetivo
676;0.916;Objetivo
677;8.048;Tiempo
678;0.544;Objetivo
679;4.771;Tiempo
680;0.877;Objetivo
681;0.899;Objetivo
682;0.747;Objetivo
683;0.919;Objetivo
684;5.391;Tiempo
685;0.938;Objetivo
686;0.785;Objetivo
687;0.863;Objetivo
688;2.146;Tiempo
689;8.698;Tiempo
690;0.767;Objetivo
691;0.495;Objetivo
692;6.074;Tiempo
693;2.389;Tiempo
694;0.741;Objetivo
695;5.512;Tiempo
696;0.949;Objetivo
697;1.589;Tiempo
698;0.966;Objetivo
699;0.995;Objetivo
700;0.587;Objetivo
701;0.798;Objetivo
702;8.395;Tiempo
703;0.944;Objetivo
704;0.988;Objetivo
705;7.501;Tiempo
706;4.127;Tiempo
707;0.978;Objetivo
708;0.91;Objetivo
709;1.463;Tiempo
710;0.814;Objetivo
711;5.869;Tiempo
712;7.846;Tiempo
713;0.993;Objetivo
714;0.742;Objetivo
715;0.988;Objetivo
716;3.433;Tiempo
717;3.846;Tiempo
718;7.832;Tiempo
719;1.437;Tiempo
720;7.153;Tiempo
721;0.96;Objetivo
722;0.966;Objetivo
723;0.895;Objetivo
724;0.998;Objetivo
725;0.792;Objetivo
726;0.975;Objetivo
727;4.659;Tiempo
728;5.713;Tiempo
729;0.925;Objetivo
730;5.994;Tiempo
731;0.916;Objetivo
732;5.44;Tiempo
733;7.382;Tiempo
734;4.119;Tiempo
735;2.737;Tiempo
736;0.797;Objetivo
737;6.589;Tiempo
738;0.485;Objetivo
739;3.169;Tiempo
740;0.685;Objetivo
741;8.509;Tiempo
742;4.733;Tiempo
743;6.863;Tiempo
744;8.649;Tiempo
745;9.9;Tiempo
746;7.632;Tiempo
747;9.763;Tiempo
748;9.451;Tiempo
749;8.482;Tiempo
750;7.845;Tiempo
751;9.755;Tiempo
752;9.666;Tiempo
753;9.88;Tiempo
754;0.913;Objetivo
755;9.783;Tiempo
756;7.409;Tiempo
757;8.949;Tiempo
758;9.056;Tiempo
759;6.147;Tiempo
760;8.638;Tiempo
761;8.907;Tiempo
762;9.863;Tiempo
763;9.896;Tiempo
764;8.596;Tiempo
765;9.708;Tiempo
766;0.936;Objetivo
767;8.477;Tiempo
768;7.394;Tiempo
769;9.873;Tiempo
770;6.251;Tiempo
771;9.717;Tiempo
772;7.981;Tiempo
773;5.349;Tiempo
774;9.184;Tiempo
775;7.476;Tiempo
776;9.216;Tiempo
777;7.873;Tiempo
778;8.561;Tiempo
779;8.043;Tiempo
780;9.648;Tiempo
781;9.629;Tiempo
782;2.833;Tiempo
783;9.459;Tiempo
784;9.498;Tiempo
785;6.57;Tiempo
786;9.337;Tiempo
787;6.541;Tiempo
788;9.415;Tiempo
789;5.52;Tiempo
790;9.157;Tiempo
791;7.312;Tiempo
792;4.59;Tiempo
793;0.839;Objetivo
794;10.0;Tiempo
795;6.089;Tiempo
796;9.744;Tiempo
797;9.25;Tiempo
798;7.784;Tiempo
799;9.6;Tiempo
800;9.813;Tiempo
801;9.841;Tiempo
802;5.721;Tiempo
803;9.554;Tiempo
804;9.699;Tiempo
805;9.752;Tiempo
806;6.622;Tiempo
807;6.909;Tiempo
808;9.163;Tiempo
809;5.064;Tiempo
810;9.988;Tiempo
811;9.413;Tiempo
812;9.752;Tiempo
813;6.523;Tiempo
814;9.244;Tiempo
815;7.518;Tiempo
816;9.041;Tiempo
817;6.352;Tiempo
818;8.444;Tiempo
819;9.192;Tiempo
820;9.212;Tiempo
821;0.654;Objetivo
822;0.992;Objetivo
823;0.413;Objetivo
824;2.098;Tiempo
825;6.151;Tiempo
826;0.86;Objetivo
827;1.21;Tiempo
828;0.961;Objetivo
829;0.722;Objetivo
830;4.518;Tiempo
831;0.995;Objetivo
832;0.987;Objetivo
833;8.63;Tiempo
834;0.845;Objetivo
835;0.997;Objetivo
836;0.576;Objetivo
837;0.953;Objetivo
838;0.974;Objetivo
839;9.097;Tiempo
840;0.324;Objetivo
841;0.956;Objetivo
842;0.693;Objetivo
843;0.346;Objetivo
844;2.577;Tiempo
845;0.981;Objetivo
846;0.861;Objetivo
847;8.239;Tiempo
848;0.281;Objetivo
849;0.755;Objetivo
850;0.69;Objetivo
851;0.865;Objetivo
852;0.755;Objetivo
853;0.964;Objetivo
854;0.468;Objetivo
855;6.459;Tiempo
856;0.357;Objetivo
857;6.654;Tiempo
858;0.985;Objetivo
859;5.934;Tiempo
860;0.996;Objetivo
861;0.938;Objetivo
862;0.979;Objetivo
863;0.152;Objetivo
864;3.567;Tiempo
865;0.375;Objetivo
866;0.923;Objetivo
867;0.582;Objetivo
868;0.23;Objetivo
869;4.523;Tiempo
870;1.648;Tiempo
871;0.99;Objetivo
872;0.85;Objetivo
873;5.925;Tiempo
874;0.093;Objetivo
875;0.97;Objetivo
876;3.148;Tiempo
877;3.909;Tiempo
878;5.558;Tiempo
879;0.666;Objetivo
880;1.04;Tiempo
881;0.948;Objetivo
882;0.626;Objetivo
883;0.706;Objetivo
884;3.463;Tiempo
885;0.912;Tiempo
886;0.585;Objetivo
887;6.093;Tiempo
888;7.748;Tiempo
889;6.832;Tiempo
890;0.375;Objetivo
891;0.032;Objetivo
892;0.936;Objetivo
893;0.973;Objetivo
894;0.701;Objetivo
895;0.601;Objetivo
896;0.867;Objetivo
897;0.938;Objetivo
898;0.869;Objetivo
899;0.391;Objetivo
900;0.808;Objetivo
901;0.574;Objetivo
902;0.86;Objetivo
903;0.993;Objetivo
904;0.477;Objetivo
905;5.199;Tiempo
906;0.943;Objetivo
907;0.535;Objetivo
908;3.212;Tiempo
909;0.88;Objetivo
910;0.173;Objetivo
911;0.865;Objetivo
912;0.961;Objetivo
913;0.911;Objetivo
914;0.668;Objetivo
915;0.887;Objetivo
916;0.867;Objetivo
917;0.982;Objetivo
918;2.303;Tiempo
919;0.821;Objetivo
920;0.641;Objetivo
921;0.955;Objetivo
922;0.945;Objetivo
923;0.16;Objetivo
924;0.895;Objetivo
925;0.867;Objetivo
926;0.261;Objetivo
927;0.764;Objetivo
928;3.598;Tiempo
929;0.897;Objetivo
930;0.937;Objetivo
931;0.918;Objetivo
932;6.285;Tiempo
933;0.975;Objetivo
934;0.352;Objetivo
935;5.275;Tiempo
936;8.597;Tiempo
937;0.879;Objetivo
938;0.985;Objetivo
939;1.701;Tiempo
940;0.387;Objetivo
941;2.431;Tiempo
942;0.22;Objetivo
943;0.978;Objetivo
944;1.667;Tiempo
945;5.391;Tiempo
946;0.158;Objetivo
947;0.326;Objetivo
948;0.825;Objetivo
949;0.76;Objetivo
950;4.448;Tiempo
951;4.569;Tiempo
952;3.494;Tiempo
953;6.49;Tiempo
954;2.463;Tiempo
955;0.959;Objetivo
956;0.867;Objetivo
957;0.852;Objetivo
958;0.785;Objetivo
959;0.689;Objetivo
960;1.256;Tiempo
961;0.082;Objetivo
962;0.121;Objetivo
963;0.93;Objetivo
964;0.922;Objetivo
965;4.454;Tiempo
966;8.21;Tiempo
967;0.948;Objetivo
968;0.955;Objetivo
969;4.851;Tiempo
970;0.922;Objetivo
971;0.884;Objetivo
972;0.733;Objetivo
973;1.0;Objetivo
974;0.635;Objetivo
975;0.866;Objetivo
976;0.71;Objetivo
977;0.954;Objetivo
978;0.999;Objetivo
979;4.163;Tiempo
980;8.215;Tiempo
981;1.696;Tiempo
982;3.354;Tiempo
983;0.393;Objetivo
984;6.706;Tiempo
985;0.983;Objetivo
986;0.936;Objetivo
987;0.878;Objetivo
988;0.789;Objetivo
989;0.819;Objetivo
990;0.005;Objetivo
991;0.805;Objetivo
992;0.983;Objetivo
993;0.596;Objetivo
994;0.779;Objetivo
995;0.472;Objetivo
996;0.271;Objetivo
997;0.449;Objetivo
998;0.888;Objetivo
999;5.411;Tiempo
1000;0.634;Objetivo
1001;0.497;Objetivo
1002;0.891;Objetivo
1003;6.556;Tiempo
1004;0.899;Objetivo
1005;4.082;Tiempo
1006;0.994;Objetivo
1007;0.998;Objetivo
1008;6.362;Tiempo
1009;0.958;Objetivo
1010;0.854;Objetivo
1011;3.512;Tiempo
1012;0.989;Objetivo
1013;0.99;Objetivo
1014;0.89;Objetivo
1015;0.912;Objetivo
1016;0.014;Objetivo
1017;0.89;Objetivo
1018;0.682;Objetivo
1019;0.41;Objetivo
1020;0.753;Objetivo
1021;0.972;Objetivo
1022;0.154;Objetivo
1023;0.928;Objetivo
1024;1.178;Tiempo
1025;0.816;Objetivo
1026;0.876;Objetivo
1027;1.785;Tiempo
1028;3.019;Tiempo
1029;0.988;Objetivo
1030;4.644;Tiempo
1031;0.915;Objetivo
1032;0.95;Objetivo
1033;0.972;Objetivo
1034;2.86;Tiempo
1035;0.594;Objetivo
1036;0.058;Objetivo
1037;7.793;Tiempo
1038;2.982;Tiempo
1039;0.995;Objetivo
1040;2.752;Tiempo
1041;8.058;Tiempo
1042;4.415;Tiempo
1043;9.565;Tiempo
1044;9.667;Tiempo
1045;9.674;Tiempo
1046;9.946;Tiempo
1047;7.971;Tiempo
1048;6.646;Tiempo
1049;8.292;Tiempo
1050;8.024;Tiempo
1051;5.695;Tiempo
1052;9.865;Tiempo
1053;8.605;Tiempo
1054;9.438;Tiempo
1055;9.814;Tiempo
1056;8.706;Tiempo
1057;8.271;Tiempo
1058;8.337;Tiempo
1059;7.103;Tiempo
1060;9.938;Tiempo
1061;7.476;Tiempo
1062;7.936;Tiempo
1063;6.755;Tiempo
1064;9.852;Tiempo
1065;9.808;Tiempo
1066;9.305;Tiempo
1067;8.572;Tiempo
1068;1.738;Tiempo
1069;9.651;Tiempo
1070;9.832;Tiempo
1071;9.487;Tiempo
1072;9.558;Tiempo
1073;9.35;Tiempo
1074;7.619;Tiempo
1075;9.834;Tiempo
1076;8.674;Tiempo
1077;7.573;Tiempo
1078;5.951;Tiempo
1079;8.43;Tiempo
1080;9.691;Tiempo
1081;9.322;Tiempo
1082;9.219;Tiempo
1083;9.816;Tiempo
1084;6.102;Tiempo
1085;7.921;Tiempo
1086;10.0;Tiempo
1087;9.157;Tiempo
1088;8.771;Tiempo
1089;9.897;Tiempo
1090;8.871;Tiempo
1091;5.519;Tiempo
1092;9.108;Tiempo
1093;9.439;Tiempo
1094;8.883;Tiempo
1095;9.918;Tiempo
1096;9.954;Tiempo
1097;6.546;Tiempo
1098;9.964;Tiempo
1099;8.944;Tiempo
1100;9.758;Tiempo
1101;0.963;Objetivo
1102;5.644;Tiempo
1103;0.962;Objetivo
1104;7.158;Tiempo
1105;7.632;Tiempo
1106;0.217;Objetivo
1107;0.965;Objetivo
1108;0.973;Objetivo
1109;0.93;Objetivo
1110;0.569;Objetivo
1111;0.107;Objetivo
1112;0.993;Objetivo
1113;8.328;Tiempo
1114;0.243;Objetivo
1115;0.901;Objetivo
1116;0.941;Objetivo
1117;0.731;Objetivo
1118;0.562;Objetivo
1119;0.144;Objetivo
1120;0.883;Objetivo
1121;2.709;Tiempo
1122;0.302;Objetivo
1123;0.911;Objetivo
1124;0.04;Objetivo
1125;0.992;Objetivo
1126;0.584;Objetivo
1127;0.843;Objetivo
1128;2.53;Tiempo
1129;0.895;Objetivo
1130;0.666;Objetivo
1131;0.786;Objetivo
1132;0.974;Objetivo
1133;0.653;Objetivo
1134;0.901;Objetivo
1135;0.321;Objetivo
1136;0.984;Objetivo
1137;3.251;Tiempo
1138;1.685;Tiempo
1139;0.49;Objetivo
1140;0.302;Objetivo
1141;0.644;Objetivo
1142;0.909;Objetivo
1143;0.989;Objetivo
1144;1.809;Tiempo
1145;0.676;Objetivo
1146;0.82;Objetivo
1147;0.479;Objetivo
1148;0.825;Objetivo
1149;0.902;Objetivo
1150;0.93;Objetivo
1151;0.758;Objetivo
