Episodio;Distancia;Tipo
304;0.93;Objetivo
305;0.542;Objetivo
306;4.424;Colision
307;0.387;Objetivo
308;17.127;Colision
309;5.55;Tiempo
310;0.89;Objetivo
311;20.56;Tiempo
312;11.311;Tiempo
313;0.821;Objetivo
314;4.664;Colision
315;7.078;Colision
316;11.538;Colision
317;12.779;Colision
318;10.966;Tiempo
319;2.792;Colision
320;12.958;Colision
321;4.802;Colision
322;3.072;Colision
323;13.26;Colision
324;0.089;Tiempo
325;6.357;Colision
326;9.944;Tiempo
327;4.746;Colision
328;19.967;Colision
329;6.293;Colision
330;8.315;Colision
331;10.022;Colision
332;0.872;Objetivo
333;22.195;Colision
334;35.897;Tiempo
335;11.769;Colision
336;12.201;Colision
337;7.501;Colision
338;0.725;Objetivo
339;11.599;Colision
340;13.782;Tiempo
341;5.853;Colision
342;0.834;Objetivo
343;19.111;Colision
344;16.773;Colision
345;11.504;Tiempo
346;0.699;Objetivo
347;5.594;Tiempo
348;25.828;Tiempo
349;3.857;Tiempo
350;5.246;Colision
351;21.011;Colision
352;12.028;Colision
353;16.987;Colision
354;7.46;Colision
355;0.284;Objetivo
356;11.286;Colision
357;1.315;Tiempo
358;11.035;Colision
359;2.868;Colision
360;7.083;Colision
361;37.102;Tiempo
362;11.298;Colision
363;18.53;Colision
364;5.844;Colision
365;9.506;Colision
366;18.935;Tiempo
367;7.035;Colision
368;8.179;Colision
369;6.973;Colision
370;0.462;Objetivo
371;15.749;Colision
372;5.711;Colision
373;9.423;Colision
374;12.056;Tiempo
375;12.253;Colision
376;6.049;Colision
377;36.901;Tiempo
378;9.261;Colision
379;18.146;Colision
380;12.439;Tiempo
381;22.252;Tiempo
382;17.586;Tiempo
383;10.742;Colision
384;3.646;Colision
385;14.529;Tiempo
386;10.468;Colision
387;11.654;Colision
388;19.35;Colision
389;3.24;Colision
390;3.058;Colision
391;0.839;Objetivo
392;18.443;Tiempo
393;9.423;Colision
394;25.104;Tiempo
395;0.798;Objetivo
396;6.168;Colision
397;0.343;Objetivo
398;4.818;Colision
399;5.307;Colision
400;7.815;Colision
401;15.274;Tiempo
402;5.234;Tiempo
403;3.068;Colision
404;6.168;Colision
405;11.575;Colision
406;13.569;Tiempo
407;6.525;Tiempo
408;10.567;Tiempo
409;0.87;Objetivo
410;0.499;Objetivo
411;0.927;Objetivo
412;6.155;Colision
413;2.484;Tiempo
414;0.965;Objetivo
415;37.671;Tiempo
416;9.911;Tiempo
417;10.801;Colision
418;28.344;Tiempo
419;0.736;Objetivo
420;13.934;Colision
421;30.502;Tiempo
422;5.779;Colision
423;0.474;Objetivo
424;7.428;Colision
425;0.513;Objetivo
426;10.829;Colision
427;2.775;Colision
428;13.352;Colision
429;21.548;Tiempo
430;0.349;Objetivo
431;26.293;Tiempo
432;3.656;Colision
433;10.65;Colision
434;11.833;Colision
435;27.414;Tiempo
436;11.255;Colision
437;7.81;Colision
438;15.11;Colision
439;0.11;Objetivo
440;4.258;Colision
441;7.948;Colision
442;10.702;Colision
443;7.005;Tiempo
444;42.557;Tiempo
445;14.527;Tiempo
446;11.514;Colision
447;12.193;Colision
448;11.822;Colision
449;2.83;Colision
450;3.24;Colision
451;10.792;Colision
452;8.207;Colision
453;9.36;Colision
454;7.151;Colision
455;0.481;Objetivo
456;10.81;Colision
457;16.731;Colision
458;11.711;Colision
459;16.299;Colision
460;0.392;Objetivo
461;8.69;Colision
462;11.92;Colision
463;9.19;Colision
464;22.0;Tiempo
465;24.513;Tiempo
466;13.583;Colision
467;10.758;Colision
468;13.88;Colision
469;0.536;Objetivo
470;16.077;Tiempo
471;4.398;Colision
472;0.738;Objetivo
473;16.268;Colision
474;8.77;Colision
475;3.146;Colision
476;7.314;Tiempo
477;0.352;Objetivo
478;8.973;Colision
479;7.209;Tiempo
480;12.434;Colision
481;10.122;Colision
482;27.453;Tiempo
483;33.563;Tiempo
484;9.601;Colision
485;11.882;Colision
486;6.646;Colision
487;9.968;Tiempo
488;8.753;Colision
489;11.864;Colision
490;26.544;Tiempo
491;20.401;Tiempo
492;10.226;Colision
493;13.484;Tiempo
494;14.232;Colision
495;16.809;Colision
496;10.836;Colision
497;0.596;Objetivo
498;27.318;Colision
499;2.863;Tiempo
500;21.832;Tiempo
