Episodio;Distancia;Tipo
201;2.494;Tiempo
202;6.277;Colision
203;9.367;Colision
204;8.493;Tiempo
205;33.396;Tiempo
206;18.732;Colision
207;8.081;Tiempo
208;10.999;Colision
209;4.471;Colision
210;14.946;Colision
211;4.893;Colision
212;10.962;Colision
213;25.55;Tiempo
214;7.921;Colision
215;29.759;Tiempo
216;6.871;Colision
217;4.969;Tiempo
218;12.234;Colision
219;19.842;Colision
220;0.565;Objetivo
221;5.144;Tiempo
222;0.593;Objetivo
223;10.099;Colision
224;18.892;Tiempo
225;14.494;Colision
226;12.182;Colision
227;10.84;Colision
228;3.547;Colision
229;28.368;Tiempo
230;0.439;Objetivo
231;12.494;Colision
232;11.827;Colision
233;13.592;Colision
234;13.937;Colision
235;7.306;Colision
236;6.214;Colision
237;13.4;Tiempo
238;13.028;Colision
239;4.158;Colision
240;10.905;Colision
241;0.917;Objetivo
242;19.208;Colision
243;7.703;Colision
244;13.187;Colision
245;3.358;Colision
246;0.531;Objetivo
247;27.338;Tiempo
248;27.394;Tiempo
249;4.465;Colision
250;11.95;Colision
251;7.868;Colision
252;3.85;Colision
253;17.789;Tiempo
254;9.87;Colision
255;5.216;Colision
256;7.481;Colision
257;19.441;Colision
258;11.742;Tiempo
259;19.938;Colision
260;0.649;Objetivo
261;24.744;Tiempo
262;5.649;Colision
263;0.963;Objetivo
264;6.068;Colision
265;24.73;Tiempo
266;23.839;Tiempo
267;9.116;Tiempo
268;18.913;Colision
269;0.936;Objetivo
270;10.11;Colision
271;0.94;Objetivo
272;0.406;Objetivo
273;4.968;Colision
274;8.153;Colision
275;0.848;Objetivo
276;4.65;Colision
277;23.298;Tiempo
278;7.612;Tiempo
279;18.866;Tiempo
280;0.873;Objetivo
281;3.538;Colision
282;11.544;Tiempo
283;6.023;Colision
284;12.874;Tiempo
285;20.829;Tiempo
286;7.996;Tiempo
287;18.618;Tiempo
288;6.477;Colision
289;14.608;Colision
290;2.913;Colision
291;3.553;Colision
292;8.276;Colision
293;3.22;Colision
294;14.632;Colision
295;34.986;Tiempo
296;0.55;Objetivo
297;38.498;Tiempo
298;41.238;Tiempo
299;16.32;Colision
300;3.233;Colision
301;3.044;Colision
302;29.349;Tiempo
303;0.896;Objetivo
304;19.886;Colision
305;18.782;Colision
306;5.963;Colision
307;0.708;Objetivo
308;15.038;Tiempo
309;13.605;Colision
310;0.833;Objetivo
311;9.712;Colision
312;10.682;Colision
313;12.853;Tiempo
314;6.424;Colision
315;26.146;Tiempo
316;22.838;Colision
317;20.062;Colision
318;0.807;Objetivo
319;12.3;Colision
320;8.859;Tiempo
321;18.968;Tiempo
322;27.151;Tiempo
323;31.113;Colision
324;11.903;Colision
325;18.542;Colision
326;7.808;Tiempo
327;21.274;Colision
328;5.046;Colision
329;27.564;Colision
330;6.766;Tiempo
331;4.485;Colision
332;17.991;Tiempo
333;6.784;Tiempo
334;4.876;Colision
335;10.418;Colision
336;6.602;Colision
337;11.472;Colision
338;4.461;Colision
339;8.143;Colision
340;8.067;Colision
341;0.944;Objetivo
342;3.161;Colision
343;11.071;Colision
344;10.708;Tiempo
345;7.6;Colision
346;9.801;Colision
347;0.173;Objetivo
348;4.412;Colision
349;2.622;Colision
350;23.169;Colision
351;21.796;Tiempo
352;17.342;Colision
353;11.785;Colision
354;19.807;Colision
355;6.432;Colision
356;4.364;Colision
357;10.745;Tiempo
358;10.873;Colision
359;18.796;Tiempo
360;10.534;Colision
361;23.858;Tiempo
362;6.024;Colision
363;22.024;Tiempo
364;26.653;Tiempo
365;12.61;Colision
366;26.704;Tiempo
367;9.679;Colision
368;0.7;Objetivo
369;0.703;Objetivo
370;17.585;Tiempo
371;6.738;Tiempo
372;0.852;Objetivo
373;23.621;Tiempo
374;14.157;Colision
375;0.551;Objetivo
376;12.397;Colision
377;16.872;Colision
378;6.817;Colision
379;7.487;Colision
380;6.657;Colision
381;12.521;Colision
382;10.724;Colision
383;0.809;Objetivo
384;0.892;Objetivo
385;25.928;Tiempo
386;29.226;Tiempo
387;6.236;Colision
388;28.206;Tiempo
389;10.24;Colision
390;30.775;Tiempo
391;0.853;Objetivo
392;10.319;Tiempo
393;5.781;Colision
394;13.903;Tiempo
395;9.191;Tiempo
396;16.925;Colision
397;24.613;Tiempo
398;0.271;Objetivo
399;17.374;Colision
400;24.57;Tiempo
401;5.332;Tiempo
402;31.117;Tiempo
403;2.878;Colision
404;11.758;Colision
405;16.445;Tiempo
406;7.192;Tiempo
407;16.537;Tiempo
408;2.902;Colision
409;3.36;Tiempo
410;18.266;Tiempo
411;0.74;Objetivo
412;15.686;Tiempo
413;11.47;Colision
414;27.193;Tiempo
415;0.974;Objetivo
416;0.698;Objetivo
417;15.113;Tiempo
418;6.119;Colision
419;0.337;Objetivo
420;8.689;Tiempo
421;10.852;Colision
422;4.21;Tiempo
423;35.977;Tiempo
424;9.781;Colision
425;17.207;Colision
426;15.836;Tiempo
427;4.807;Colision
428;11.158;Colision
429;0.593;Objetivo
430;0.748;Objetivo
431;8.086;Colision
432;11.391;Colision
433;11.542;Colision
434;20.872;Tiempo
435;19.98;Tiempo
436;9.98;Colision
437;0.989;Objetivo
438;4.247;Colision
439;0.892;Objetivo
440;13.077;Colision
441;11.551;Colision
442;22.411;Colision
443;3.64;Colision
444;0.603;Objetivo
445;9.865;Colision
446;11.194;Colision
447;35.706;Tiempo
448;13.978;Colision
449;0.628;Objetivo
450;20.014;Colision
451;7.185;Colision
452;0.802;Objetivo
453;5.345;Tiempo
454;5.691;Colision
455;3.764;Colision
456;0.815;Objetivo
457;0.547;Objetivo
458;0.983;Objetivo
459;0.603;Objetivo
460;24.412;Colision
461;16.863;Tiempo
462;6.859;Colision
463;4.568;Colision
464;24.246;Tiempo
465;8.145;Colision
466;10.894;Colision
467;3.273;Tiempo
468;11.834;Tiempo
469;27.403;Colision
470;11.484;Colision
471;12.137;Colision
472;4.968;Tiempo
473;12.602;Colision
474;11.461;Colision
475;17.128;Colision
476;26.524;Tiempo
477;13.331;Colision
478;0.809;Objetivo
479;18.66;Colision
480;6.902;Colision
481;0.398;Objetivo
482;0.406;Objetivo
483;46.486;Tiempo
484;9.086;Tiempo
485;0.642;Objetivo
486;11.747;Colision
487;13.659;Colision
488;11.793;Colision
489;15.7;Colision
490;10.139;Colision
491;0.52;Objetivo
492;6.157;Colision
493;13.189;Colision
494;12.191;Colision
495;20.246;Tiempo
496;9.619;Colision
497;10.536;Colision
498;13.277;Colision
499;3.834;Tiempo
500;13.814;Colision
