Episodio;Distancia;Tipo
1;7.495;Tiempo
2;14.707;Tiempo
3;28.09;Tiempo
4;26.412;Tiempo
5;20.736;Tiempo
6;23.231;Tiempo
7;24.894;Tiempo
8;21.594;Tiempo
9;20.656;Tiempo
10;28.663;Tiempo
11;26.904;Tiempo
12;19.765;Tiempo
13;7.742;Tiempo
14;22.864;Tiempo
15;16.318;Tiempo
16;28.155;Tiempo
17;26.258;Tiempo
18;22.884;Tiempo
19;27.666;Tiempo
20;25.844;Tiempo
21;22.038;Tiempo
22;14.928;Tiempo
23;16.177;Colision
24;19.615;Colision
25;23.129;Colision
26;21.476;Tiempo
27;28.723;Tiempo
28;26.353;Tiempo
29;21.255;Tiempo
30;28.149;Tiempo
31;25.672;Tiempo
32;21.483;Colision
33;11.917;Tiempo
34;26.927;Tiempo
35;18.155;Tiempo
36;25.715;Tiempo
37;15.793;Colision
38;17.244;Tiempo
39;21.378;Tiempo
40;19.344;Tiempo
41;25.179;Tiempo
42;28.615;Tiempo
43;14.03;Tiempo
44;22.798;Tiempo
45;28.169;Tiempo
46;19.977;Tiempo
47;25.191;Tiempo
48;28.448;Tiempo
49;28.154;Tiempo
50;24.875;Tiempo
51;25.029;Tiempo
52;19.963;Tiempo
53;26.998;Tiempo
54;27.623;Tiempo
55;15.9;Tiempo
56;22.059;Tiempo
57;27.259;Tiempo
58;25.133;Tiempo
59;28.336;Tiempo
60;24.44;Tiempo
61;25.457;Tiempo
62;17.158;Tiempo
63;28.595;Tiempo
64;27.769;Tiempo
65;18.26;Tiempo
66;27.461;Tiempo
67;9.67;Tiempo
68;19.422;Colision
69;22.145;Tiempo
70;27.197;Tiempo
71;22.643;Tiempo
72;26.73;Tiempo
73;25.158;Tiempo
74;27.03;Tiempo
75;29.232;Tiempo
76;25.583;Tiempo
77;21.359;Tiempo
78;28.017;Tiempo
79;23.475;Tiempo
80;17.883;Colision
81;16.35;Tiempo
82;25.103;Tiempo
83;21.244;Tiempo
84;23.794;Tiempo
85;24.1;Tiempo
86;27.948;Tiempo
87;20.362;Tiempo
88;27.45;Tiempo
89;27.236;Tiempo
90;20.783;Tiempo
91;28.227;Tiempo
92;29.011;Tiempo
93;27.942;Tiempo
94;27.924;Tiempo
95;26.982;Tiempo
96;28.589;Tiempo
97;28.513;Tiempo
98;21.144;Tiempo
99;22.492;Tiempo
100;28.166;Tiempo
101;5.781;Tiempo
102;9.799;Tiempo
103;23.726;Tiempo
104;18.562;Tiempo
105;3.718;Tiempo
106;18.715;Colision
107;29.259;Tiempo
108;16.684;Tiempo
109;27.537;Tiempo
110;25.177;Tiempo
111;7.845;Tiempo
112;22.585;Tiempo
113;12.766;Tiempo
114;23.292;Tiempo
115;23.483;Tiempo
116;22.834;Tiempo
117;28.515;Tiempo
118;21.089;Tiempo
119;9.193;Tiempo
120;17.42;Tiempo
121;22.216;Tiempo
122;28.168;Tiempo
123;23.568;Tiempo
124;29.163;Tiempo
125;27.248;Tiempo
126;27.27;Tiempo
127;24.287;Tiempo
128;26.211;Tiempo
129;25.381;Tiempo
130;25.193;Tiempo
131;21.107;Tiempo
132;25.109;Tiempo
133;23.808;Tiempo
134;26.832;Tiempo
135;23.592;Tiempo
136;21.891;Tiempo
137;26.93;Tiempo
138;25.571;Tiempo
139;22.739;Tiempo
140;12.792;Colision
141;26.592;Tiempo
142;29.471;Tiempo
143;27.529;Tiempo
144;24.585;Tiempo
145;12.514;Tiempo
146;12.258;Tiempo
147;25.287;Tiempo
148;28.654;Tiempo
149;16.681;Tiempo
150;25.462;Tiempo
151;21.7;Tiempo
152;21.339;Tiempo
153;22.076;Tiempo
154;24.91;Tiempo
155;21.536;Tiempo
156;29.128;Tiempo
157;17.026;Colision
158;26.939;Tiempo
159;23.036;Tiempo
160;24.294;Tiempo
161;3.389;Tiempo
162;19.445;Colision
163;21.289;Tiempo
164;24.751;Tiempo
165;21.172;Colision
166;23.569;Tiempo
167;27.678;Tiempo
168;22.712;Tiempo
169;20.985;Colision
170;9.971;Tiempo
171;27.218;Tiempo
172;28.982;Tiempo
173;29.933;Tiempo
174;25.135;Tiempo
175;23.016;Tiempo
176;27.968;Tiempo
177;24.688;Tiempo
178;27.819;Tiempo
179;28.569;Tiempo
180;27.471;Tiempo
181;19.993;Tiempo
182;27.765;Tiempo
183;15.823;Tiempo
184;26.487;Tiempo
185;30.132;Tiempo
186;20.704;Tiempo
187;16.482;Tiempo
188;15.783;Tiempo
189;26.888;Tiempo
190;25.385;Colision
191;15.588;Tiempo
192;22.635;Tiempo
193;28.605;Tiempo
194;27.232;Tiempo
195;28.511;Tiempo
196;22.981;Tiempo
197;27.004;Tiempo
198;23.84;Tiempo
199;19.227;Tiempo
200;21.76;Tiempo
201;25.97;Tiempo
202;23.15;Tiempo
203;13.971;Tiempo
204;17.57;Tiempo
205;26.833;Tiempo
206;25.978;Tiempo
207;26.697;Tiempo
208;24.963;Tiempo
209;14.35;Tiempo
210;28.233;Tiempo
211;22.955;Tiempo
212;26.422;Tiempo
213;18.63;Colision
214;28.266;Tiempo
215;23.337;Tiempo
216;29.165;Tiempo
217;18.891;Tiempo
218;20.411;Tiempo
219;22.937;Tiempo
220;28.8;Tiempo
221;27.177;Tiempo
222;23.343;Tiempo
223;23.686;Tiempo
224;28.268;Tiempo
225;24.067;Tiempo
226;21.04;Colision
227;25.435;Tiempo
228;24.465;Tiempo
229;28.958;Tiempo
230;30.251;Tiempo
231;20.517;Tiempo
232;21.567;Tiempo
233;25.647;Tiempo
234;27.491;Tiempo
235;28.426;Tiempo
236;29.092;Tiempo
237;11.547;Tiempo
238;29.073;Tiempo
239;28.474;Tiempo
240;28.341;Tiempo
241;22.683;Tiempo
242;27.603;Tiempo
243;19.451;Tiempo
244;17.382;Tiempo
245;24.018;Tiempo
246;29.304;Tiempo
247;28.876;Tiempo
248;27.577;Tiempo
249;24.583;Tiempo
250;25.668;Tiempo
251;13.508;Tiempo
252;23.525;Tiempo
253;28.668;Tiempo
254;24.856;Tiempo
255;25.385;Tiempo
256;19.681;Tiempo
257;28.893;Tiempo
258;22.161;Tiempo
259;26.394;Tiempo
260;23.434;Tiempo
261;17.991;Tiempo
262;28.689;Tiempo
263;26.952;Tiempo
264;21.648;Tiempo
265;27.517;Tiempo
266;12.759;Tiempo
267;25.768;Tiempo
268;17.09;Tiempo
269;28.71;Tiempo
270;23.882;Tiempo
271;29.111;Tiempo
272;28.913;Tiempo
273;25.027;Tiempo
274;15.048;Colision
275;15.516;Tiempo
276;28.274;Tiempo
277;27.558;Tiempo
278;14.604;Tiempo
279;24.657;Tiempo
280;19.63;Tiempo
281;28.464;Tiempo
282;29.923;Tiempo
283;25.372;Tiempo
284;15.609;Tiempo
285;23.042;Tiempo
286;27.213;Tiempo
287;27.668;Tiempo
288;26.412;Tiempo
289;27.398;Tiempo
290;26.064;Tiempo
291;17.084;Tiempo
292;25.633;Tiempo
293;25.963;Tiempo
294;27.586;Tiempo
295;22.626;Tiempo
296;26.949;Tiempo
297;22.776;Tiempo
298;23.328;Tiempo
299;24.102;Tiempo
300;28.259;Tiempo
301;26.667;Tiempo
302;21.448;Tiempo
303;23.769;Tiempo
304;25.487;Tiempo
305;28.739;Tiempo
306;21.298;Tiempo
307;21.447;Tiempo
308;27.77;Tiempo
309;20.91;Tiempo
310;27.366;Tiempo
311;17.426;Tiempo
312;11.126;Colision
313;29.423;Tiempo
314;27.037;Tiempo
315;18.676;Tiempo
316;20.675;Tiempo
317;29.003;Tiempo
318;25.256;Tiempo
319;22.159;Tiempo
320;26.259;Tiempo
321;29.231;Tiempo
322;29.221;Tiempo
323;30.138;Tiempo
324;28.887;Tiempo
325;27.731;Tiempo
326;28.959;Tiempo
327;12.516;Tiempo
328;26.827;Tiempo
329;28.697;Tiempo
330;25.086;Tiempo
331;21.387;Tiempo
332;27.573;Tiempo
333;29.01;Tiempo
334;28.459;Tiempo
335;29.573;Tiempo
336;20.523;Colision
337;24.312;Tiempo
338;27.143;Tiempo
339;26.507;Tiempo
340;29.634;Tiempo
341;28.379;Tiempo
342;28.477;Tiempo
343;23.384;Tiempo
344;28.828;Tiempo
345;27.863;Tiempo
346;17.565;Tiempo
347;23.842;Tiempo
348;27.328;Tiempo
349;30.096;Tiempo
350;26.752;Tiempo
351;28.281;Tiempo
352;24.695;Tiempo
353;22.425;Tiempo
354;29.218;Tiempo
355;27.008;Tiempo
356;27.532;Tiempo
357;25.691;Tiempo
358;27.918;Tiempo
359;29.532;Tiempo
360;24.418;Tiempo
361;24.358;Tiempo
362;8.135;Tiempo
363;25.049;Tiempo
364;26.624;Tiempo
365;23.475;Tiempo
366;28.219;Tiempo
367;21.28;Colision
368;28.471;Tiempo
369;30.25;Tiempo
370;28.975;Tiempo
371;29.239;Tiempo
372;29.855;Tiempo
373;28.344;Tiempo
374;28.147;Tiempo
375;28.592;Tiempo
376;28.462;Tiempo
377;22.92;Tiempo
378;28.172;Tiempo
379;13.758;Tiempo
380;29.289;Tiempo
381;28.208;Tiempo
382;30.325;Tiempo
383;22.693;Tiempo
384;28.609;Tiempo
385;13.706;Tiempo
386;27.885;Tiempo
387;25.951;Tiempo
388;23.561;Tiempo
389;24.515;Tiempo
390;27.394;Tiempo
391;27.041;Tiempo
392;27.967;Tiempo
393;24.445;Tiempo
394;21.951;Tiempo
395;23.556;Tiempo
396;26.634;Tiempo
397;28.608;Tiempo
398;29.349;Tiempo
399;28.18;Tiempo
400;29.399;Tiempo
401;26.036;Tiempo
402;24.977;Tiempo
403;20.6;Tiempo
404;25.133;Tiempo
405;28.443;Tiempo
406;28.629;Tiempo
407;24.717;Tiempo
408;27.153;Tiempo
409;26.483;Tiempo
410;18.963;Tiempo
411;27.513;Tiempo
412;29.091;Tiempo
413;30.438;Tiempo
414;23.424;Tiempo
415;28.062;Tiempo
416;30.197;Tiempo
417;26.255;Tiempo
418;28.727;Tiempo
419;28.749;Tiempo
420;29.547;Tiempo
421;19.822;Tiempo
422;26.93;Tiempo
423;29.705;Tiempo
424;29.536;Tiempo
425;26.789;Tiempo
426;28.921;Tiempo
427;27.351;Tiempo
428;28.153;Tiempo
429;29.455;Tiempo
430;30.257;Tiempo
431;23.174;Tiempo
432;27.567;Tiempo
433;19.386;Tiempo
434;27.886;Tiempo
435;28.659;Tiempo
436;26.528;Tiempo
437;26.657;Tiempo
438;21.02;Tiempo
439;29.469;Tiempo
440;29.594;Tiempo
441;20.906;Colision
442;28.902;Tiempo
443;29.343;Tiempo
444;25.554;Tiempo
445;29.152;Tiempo
446;28.736;Tiempo
447;28.804;Tiempo
448;28.979;Tiempo
449;22.387;Tiempo
450;26.51;Tiempo
451;24.236;Tiempo
452;26.692;Tiempo
453;28.5;Tiempo
454;25.762;Tiempo
455;22.638;Tiempo
456;28.235;Tiempo
457;25.87;Tiempo
458;28.35;Tiempo
459;30.13;Tiempo
460;23.69;Tiempo
461;21.254;Tiempo
462;21.362;Tiempo
463;24.833;Tiempo
464;24.182;Tiempo
465;24.466;Tiempo
466;20.943;Tiempo
467;29.105;Tiempo
468;30.425;Tiempo
469;29.606;Tiempo
470;28.001;Tiempo
471;29.874;Tiempo
472;29.332;Tiempo
473;28.841;Tiempo
474;25.797;Tiempo
475;26.769;Tiempo
476;29.899;Tiempo
477;19.774;Tiempo
478;29.168;Tiempo
479;30.43;Tiempo
480;29.102;Tiempo
481;22.593;Tiempo
482;29.059;Tiempo
483;27.558;Tiempo
484;27.897;Tiempo
485;25.634;Tiempo
486;24.505;Tiempo
487;27.439;Tiempo
488;29.236;Tiempo
489;28.869;Tiempo
490;26.286;Tiempo
491;26.058;Tiempo
492;28.836;Tiempo
493;24.698;Tiempo
494;28.445;Tiempo
495;30.122;Tiempo
496;27.833;Tiempo
497;26.189;Tiempo
498;27.612;Tiempo
499;29.592;Tiempo
500;20.177;Tiempo
