587;20.362;Tiempo
588;27,45;Tiempo
589;27.236;Tiempo
590;20.783;Tiempo
591;28.227;Tiempo
592;29.011;Tiempo
593;27.942;Tiempo
594;27.924;Tiempo
595;26.982;Tiempo
596;28.589;Tiempo
597;28.513;Tiempo
598;21.144;Tiempo
599;22.492;Tiempo
600;28.166;Tiempo
601;5.781;Tiempo
602;9.799;Tiempo
603;23.726;Tiempo
604;18.562;Tiempo
605;3.718;Tiempo
606;18.715;Colision
607;29.259;Tiempo
608;16.684;Tiempo
609;27.537;Tiempo
610;25.177;Tiempo
611;7.845;Tiempo
612;22.585;Tiempo
613;12.766;Tiempo
614;23.292;Tiempo
615;23.483;Tiempo
616;22.834;Tiempo
617;28.515;Tiempo
618;21.089;Tiempo
619;9.193;Tiempo
620;17,42;Tiempo
621;22.216;Tiempo
622;28.168;Tiempo
623;23.568;Tiempo
624;29.163;Tiempo
625;27.248;Tiempo
626;27,27;Tiempo
627;24.287;Tiempo
628;26.211;Tiempo
629;25.381;Tiempo
630;25.193;Tiempo
631;21.107;Tiempo
632;25.109;Tiempo
633;23.808;Tiempo
634;26.832;Tiempo
635;23.592;Tiempo
636;21.891;Tiempo
637;26,93;Tiempo
638;25.571;Tiempo
639;22.739;Tiempo
640;12.792;Colision
641;26.592;Tiempo
642;29.471;Tiempo
643;27.529;Tiempo
644;24.585;Tiempo
645;12.514;Tiempo
646;12.258;Tiempo
647;25.287;Tiempo
648;28.654;Tiempo
649;16.681;Tiempo
650;25.462;Tiempo
651;21,7;Tiempo
652;21.339;Tiempo
653;22.076;Tiempo
654;24,91;Tiempo
655;21.536;Tiempo
656;29.128;Tiempo
657;17.026;Colision
658;26.939;Tiempo
659;23.036;Tiempo
660;24.294;Tiempo
661;3.389;Tiempo
662;19.445;Colision
663;21.289;Tiempo
664;24.751;Tiempo
665;21.172;Colision
666;23.569;Tiempo
667;27.678;Tiempo
668;22.712;Tiempo
669;20.985;Colision
670;9.971;Tiempo
671;27.218;Tiempo
672;28.982;Tiempo
673;29.933;Tiempo
674;25.135;Tiempo
675;23.016;Tiempo
676;27.968;Tiempo
677;24.688;Tiempo
678;27.819;Tiempo
679;28.569;Tiempo
680;27.471;Tiempo
681;19.993;Tiempo
682;27.765;Tiempo
683;15.823;Tiempo
684;26.487;Tiempo
685;30.132;Tiempo
686;20.704;Tiempo
687;16.482;Tiempo
688;15.783;Tiempo
689;26.888;Tiempo
690;25.385;Colision
691;15.588;Tiempo
692;22.635;Tiempo
693;28.605;Tiempo
694;27.232;Tiempo
695;28.511;Tiempo
696;22.981;Tiempo
697;27.004;Tiempo
698;23,84;Tiempo
699;19.227;Tiempo
700;21,76;Tiempo
701;25,97;Tiempo
702;23,15;Tiempo
703;13.971;Tiempo
704;17,57;Tiempo
705;26.833;Tiempo
706;25.978;Tiempo
707;26.697;Tiempo
708;24.963;Tiempo
709;14,35;Tiempo
710;28.233;Tiempo
711;22.955;Tiempo
712;26.422;Tiempo
713;18,63;Colision
714;28.266;Tiempo
715;23.337;Tiempo
716;29.165;Tiempo
717;18.891;Tiempo
718;20.411;Tiempo
719;22.937;Tiempo
720;28,8;Tiempo
721;27.177;Tiempo
722;23.343;Tiempo
723;23.686;Tiempo
724;28.268;Tiempo
725;24.067;Tiempo
726;21,04;Colision
727;25.435;Tiempo
728;24.465;Tiempo
729;28.958;Tiempo
730;30.251;Tiempo
731;20.517;Tiempo
732;21.567;Tiempo
733;25.647;Tiempo
734;27.491;Tiempo
735;28.426;Tiempo
736;29.092;Tiempo
737;11.547;Tiempo
738;29.073;Tiempo
739;28.474;Tiempo
740;28.341;Tiempo
741;22.683;Tiempo
742;27.603;Tiempo
743;19.451;Tiempo
744;17.382;Tiempo
745;24.018;Tiempo
746;29.304;Tiempo
747;28.876;Tiempo
748;27.577;Tiempo
749;24.583;Tiempo
750;25.668;Tiempo
751;13.508;Tiempo
752;23.525;Tiempo
753;28.668;Tiempo
754;24.856;Tiempo
755;25.385;Tiempo
756;19.681;Tiempo
757;28.893;Tiempo
758;22.161;Tiempo
759;26.394;Tiempo
760;23.434;Tiempo
761;17.991;Tiempo
762;28.689;Tiempo
763;26.952;Tiempo
764;21.648;Tiempo
765;27.517;Tiempo
766;12.759;Tiempo
767;25.768;Tiempo
768;17,09;Tiempo
769;28,71;Tiempo
770;23.882;Tiempo
771;29.111;Tiempo
772;28.913;Tiempo
773;25.027;Tiempo
774;15.048;Colision
775;15.516;Tiempo
776;28.274;Tiempo
777;27.558;Tiempo
778;14.604;Tiempo
779;24.657;Tiempo
780;19,63;Tiempo
781;28.464;Tiempo
782;29.923;Tiempo
783;25.372;Tiempo
784;15.609;Tiempo
785;23.042;Tiempo
786;27.213;Tiempo
787;27.668;Tiempo
788;26.412;Tiempo
789;27.398;Tiempo
790;26.064;Tiempo
791;17.084;Tiempo
792;25.633;Tiempo
793;25.963;Tiempo
794;27.586;Tiempo
795;22.626;Tiempo
796;26.949;Tiempo
797;22.776;Tiempo
798;23.328;Tiempo
799;24.102;Tiempo
800;28.259;Tiempo
801;26.667;Tiempo
802;21.448;Tiempo
803;23.769;Tiempo
804;25.487;Tiempo
805;28.739;Tiempo
806;21.298;Tiempo
807;21.447;Tiempo
808;27,77;Tiempo
809;20,91;Tiempo
810;27.366;Tiempo
811;17.426;Tiempo
812;11.126;Colision
813;29.423;Tiempo
814;27.037;Tiempo
815;18.676;Tiempo
816;20.675;Tiempo
817;29.003;Tiempo
818;25.256;Tiempo
819;22.159;Tiempo
820;26.259;Tiempo
821;29.231;Tiempo
822;29.221;Tiempo
823;30.138;Tiempo
824;28.887;Tiempo
825;27.731;Tiempo
826;28.959;Tiempo
827;12.516;Tiempo
828;26.827;Tiempo
829;28.697;Tiempo
830;25.086;Tiempo
831;21.387;Tiempo
832;27.573;Tiempo
833;29,01;Tiempo
834;28.459;Tiempo
835;29.573;Tiempo
836;20.523;Colision
837;24.312;Tiempo
838;27.143;Tiempo
839;26.507;Tiempo
840;29.634;Tiempo
841;28.379;Tiempo
842;28.477;Tiempo
843;23.384;Tiempo
844;28.828;Tiempo
845;27.863;Tiempo
846;17.565;Tiempo
847;23.842;Tiempo
848;27.328;Tiempo
849;30.096;Tiempo
850;26.752;Tiempo
851;28.281;Tiempo
852;24.695;Tiempo
853;22.425;Tiempo
854;29.218;Tiempo
855;27.008;Tiempo
856;27.532;Tiempo
857;25.691;Tiempo
858;27.918;Tiempo
859;29.532;Tiempo
860;24.418;Tiempo
861;24.358;Tiempo
862;8.135;Tiempo
863;25.049;Tiempo
864;26.624;Tiempo
865;23.475;Tiempo
866;28.219;Tiempo
867;21,28;Colision
868;28.471;Tiempo
869;30,25;Tiempo
870;28.975;Tiempo
871;29.239;Tiempo
872;29.855;Tiempo
873;28.344;Tiempo
874;28.147;Tiempo
875;28.592;Tiempo
876;28.462;Tiempo
877;22,92;Tiempo
878;28.172;Tiempo
879;13.758;Tiempo
880;29.289;Tiempo
881;28.208;Tiempo
882;30.325;Tiempo
883;22.693;Tiempo
884;28.609;Tiempo
885;13.706;Tiempo
886;27.885;Tiempo
887;25.951;Tiempo
888;23.561;Tiempo
889;24.515;Tiempo
890;27.394;Tiempo
891;27.041;Tiempo
892;27.967;Tiempo
893;24.445;Tiempo
894;21.951;Tiempo
895;23.556;Tiempo
896;26.634;Tiempo
897;28.608;Tiempo
898;29.349;Tiempo
899;28,18;Tiempo
900;29.399;Tiempo
901;26.036;Tiempo
902;24.977;Tiempo
903;20,6;Tiempo
904;25.133;Tiempo
905;28.443;Tiempo
906;28.629;Tiempo
907;24.717;Tiempo
908;27.153;Tiempo
909;26.483;Tiempo
910;18.963;Tiempo
911;27.513;Tiempo
912;29.091;Tiempo
913;30.438;Tiempo
914;23.424;Tiempo
915;28.062;Tiempo
916;30.197;Tiempo
917;26.255;Tiempo
918;28.727;Tiempo
919;28.749;Tiempo
920;29.547;Tiempo
921;19.822;Tiempo
922;26,93;Tiempo
923;29.705;Tiempo
924;29.536;Tiempo
925;26.789;Tiempo
926;28.921;Tiempo
927;27.351;Tiempo
928;28.153;Tiempo
929;29.455;Tiempo
930;30.257;Tiempo
931;23.174;Tiempo
932;27.567;Tiempo
933;19.386;Tiempo
934;27.886;Tiempo
935;28.659;Tiempo
936;26.528;Tiempo
937;26.657;Tiempo
938;21,02;Tiempo
939;29.469;Tiempo
940;29.594;Tiempo
941;20.906;Colision
942;28.902;Tiempo
943;29.343;Tiempo
944;25.554;Tiempo
945;29.152;Tiempo
946;28.736;Tiempo
947;28.804;Tiempo
948;28.979;Tiempo
949;22.387;Tiempo
950;26,51;Tiempo
951;24.236;Tiempo
952;26.692;Tiempo
953;28,5;Tiempo
954;25.762;Tiempo
955;22.638;Tiempo
956;28.235;Tiempo
957;25,87;Tiempo
958;28,35;Tiempo
959;30,13;Tiempo
960;23,69;Tiempo
961;21.254;Tiempo
962;21.362;Tiempo
963;24.833;Tiempo
964;24.182;Tiempo
965;24.466;Tiempo
966;20.943;Tiempo
967;29.105;Tiempo
968;30.425;Tiempo
969;29.606;Tiempo
970;28.001;Tiempo
971;29.874;Tiempo
972;29.332;Tiempo
973;28.841;Tiempo
974;25.797;Tiempo
975;26.769;Tiempo
976;29.899;Tiempo
977;19.774;Tiempo
978;29.168;Tiempo
979;30,43;Tiempo
980;29.102;Tiempo
981;22.593;Tiempo
982;29.059;Tiempo
983;27.558;Tiempo
984;27.897;Tiempo
985;25.634;Tiempo
986;24.505;Tiempo
987;27.439;Tiempo
988;29.236;Tiempo
989;28.869;Tiempo
990;26.286;Tiempo
991;26.058;Tiempo
992;28.836;Tiempo
993;24.698;Tiempo
994;28.445;Tiempo
995;30.122;Tiempo
996;27.833;Tiempo
997;26.189;Tiempo
998;27.612;Tiempo
999;29.592;Tiempo
1000;20.177;Tiempo
1001;18.146;Tiempo
1002;26.582;Tiempo
1003;26.178;Tiempo
1004;29,26;Tiempo
1005;29.463;Tiempo
1006;28.961;Tiempo
1007;28.934;Tiempo
1008;28.643;Tiempo
1009;28.654;Tiempo
1010;27.959;Tiempo
1011;20.976;Tiempo
1012;29.208;Tiempo
1013;28.552;Tiempo
1014;29.735;Tiempo
1015;26.103;Tiempo
1016;18.624;Tiempo
1017;28.839;Tiempo
1018;29.286;Tiempo
1019;28,6;Tiempo
1020;26,24;Tiempo
1021;28.399;Tiempo
1022;29.244;Tiempo
1023;25.155;Tiempo
1024;24.403;Tiempo
1025;19.686;Tiempo
1026;29,14;Tiempo
1027;26.613;Tiempo
1028;24.422;Tiempo
1029;27.938;Tiempo
1030;22.363;Tiempo
1031;24.437;Tiempo
1032;29.743;Tiempo
1033;29.726;Tiempo
1034;26.816;Tiempo
1035;27.981;Tiempo
1036;21.675;Tiempo
1037;28,32;Tiempo
1038;29.118;Tiempo
1039;26.406;Tiempo
1040;29.097;Tiempo
1041;27.085;Tiempo
1042;28.851;Tiempo
1043;26.671;Tiempo
1044;28.681;Tiempo
1045;26.604;Tiempo
1046;23.637;Tiempo
1047;29.131;Tiempo
1048;26.083;Tiempo
1049;25.843;Tiempo
1050;25,18;Tiempo
1051;28.828;Tiempo
1052;29.601;Tiempo
1053;27.398;Tiempo
1054;27.357;Tiempo
1055;29.255;Tiempo
1056;24.552;Tiempo
1057;23.271;Tiempo
1058;27.673;Tiempo
1059;27,67;Tiempo
1060;25.676;Tiempo
1061;27.658;Tiempo
1062;23.044;Tiempo
1063;21.988;Tiempo
1064;29.247;Tiempo
1065;24.032;Tiempo
1066;24.501;Tiempo
1067;22.998;Tiempo
1068;29.136;Tiempo
1069;22,93;Tiempo
1070;25.408;Tiempo
1071;28.121;Tiempo
1072;27.846;Tiempo
1073;26.145;Tiempo
1074;26.261;Tiempo
1075;28.545;Tiempo
1076;26.529;Tiempo
1077;26.398;Tiempo
1078;25.735;Tiempo
1079;29.179;Tiempo
1080;28.376;Tiempo
1081;28.601;Tiempo
1082;27.907;Tiempo
1083;24.884;Tiempo
1084;27.554;Tiempo
1085;28.568;Tiempo
1086;24.315;Tiempo
1087;28,8;Tiempo
1088;26.061;Tiempo
1089;27,47;Tiempo
1090;25,91;Tiempo
1091;28.841;Tiempo
1092;29.309;Tiempo
1093;29.573;Tiempo
1094;28.938;Tiempo
1095;29.087;Tiempo
1096;22.947;Tiempo
1097;29.683;Tiempo
1098;29.716;Tiempo
1099;29,09;Tiempo
1100;28.764;Tiempo
1101;27.249;Tiempo
1102;24.105;Tiempo
1103;27.913;Tiempo
1104;27.605;Tiempo
1105;28,55;Tiempo
1106;26.462;Tiempo
1107;21.876;Tiempo
1108;22.086;Tiempo
1109;29.222;Tiempo
1110;28.223;Tiempo
1111;27.855;Tiempo
1112;26.983;Tiempo
1113;29,18;Tiempo
1114;25.686;Tiempo
1115;25.691;Tiempo
1116;27.321;Tiempo
1117;28,51;Tiempo
1118;28.975;Tiempo
1119;28.114;Tiempo
1120;26.626;Tiempo
1121;24.452;Tiempo
1122;27.155;Tiempo
1123;21.539;Tiempo
1124;28.772;Tiempo
1125;20.945;Tiempo
1126;29.429;Tiempo
1127;26.977;Tiempo
1128;28.401;Tiempo
1129;17.708;Tiempo
1130;14.447;Tiempo
1131;29,08;Tiempo
1132;27.628;Tiempo
1133;23.883;Tiempo
1134;20.303;Tiempo
1135;28.202;Tiempo
1136;28.489;Tiempo
1137;25.911;Tiempo
1138;25.969;Tiempo
1139;26.607;Tiempo
1140;23.736;Tiempo
1141;17.687;Tiempo
1142;29,17;Tiempo
1143;28,8;Tiempo
1144;19.178;Colision
1145;26.917;Tiempo
1146;29.183;Tiempo
1147;29.187;Tiempo
1148;29.827;Tiempo
1149;29.082;Tiempo
1150;28.974;Tiempo
1151;28.373;Tiempo
1152;29.935;Tiempo
1153;24.598;Tiempo
1154;29.599;Tiempo
1155;28.638;Tiempo
1156;28.702;Tiempo
1157;29,14;Tiempo
1158;27.923;Tiempo
1159;30.658;Tiempo
1160;27.558;Tiempo
1161;21.782;Tiempo
1162;29.194;Tiempo
1163;27.838;Tiempo
