Episodio;Distancia;Tipo
285;30.18;Tiempo
286;29.719;Tiempo
287;30.921;Tiempo
288;30.34;Tiempo
289;29.058;Tiempo
290;29.943;Tiempo
291;29.763;Tiempo
292;29.945;Tiempo
293;29.963;Tiempo
294;29.71;Tiempo
295;29.705;Tiempo
296;30.0;Tiempo
297;30.584;Tiempo
298;27.991;Tiempo
299;30.454;Tiempo
300;30.646;Tiempo
301;31.0;Tiempo
302;29.013;Tiempo
303;30.924;Tiempo
304;29.79;Tiempo
305;29.527;Tiempo
306;29.518;Tiempo
307;30.378;Tiempo
308;30.475;Tiempo
309;29.424;Tiempo
310;31.0;Tiempo
311;30.712;Tiempo
312;29.779;Tiempo
313;30.569;Tiempo
314;29.698;Tiempo
315;30.198;Tiempo
316;29.074;Tiempo
317;30.751;Tiempo
318;30.846;Tiempo
319;29.657;Tiempo
320;28.872;Tiempo
321;29.829;Tiempo
322;29.715;Tiempo
323;29.98;Tiempo
324;29.413;Tiempo
325;29.989;Tiempo
326;29.821;Tiempo
327;30.778;Tiempo
328;29.717;Tiempo
329;29.404;Tiempo
330;30.698;Tiempo
331;30.0;Tiempo
332;30.189;Tiempo
333;29.496;Tiempo
334;30.0;Tiempo
335;27.443;Tiempo
336;28.89;Tiempo
337;27.853;Tiempo
338;30.985;Tiempo
339;29.297;Tiempo
340;29.002;Tiempo
341;29.888;Tiempo
342;29.102;Tiempo
343;29.728;Tiempo
344;29.875;Tiempo
345;30.62;Tiempo
346;30.184;Tiempo
347;28.483;Tiempo
348;31.0;Tiempo
349;29.118;Tiempo
350;30.992;Tiempo
351;29.339;Tiempo
352;29.546;Tiempo
353;30.678;Tiempo
354;28.672;Tiempo
355;28.292;Tiempo
356;29.87;Tiempo
357;28.849;Tiempo
358;31.0;Tiempo
359;30.942;Tiempo
360;29.969;Tiempo
361;29.663;Tiempo
362;29.06;Tiempo
363;29.265;Tiempo
364;30.714;Tiempo
365;30.0;Tiempo
366;30.829;Tiempo
367;30.0;Tiempo
368;30.401;Tiempo
369;30.949;Tiempo
370;29.849;Tiempo
371;30.011;Tiempo
372;30.059;Tiempo
373;28.332;Tiempo
374;29.636;Tiempo
375;31.0;Tiempo
376;31.0;Tiempo
377;30.978;Tiempo
378;30.948;Tiempo
379;31.0;Tiempo
380;30.887;Tiempo
381;29.962;Tiempo
382;30.96;Tiempo
383;30.836;Tiempo
384;29.885;Tiempo
385;30.922;Tiempo
386;29.78;Tiempo
387;30.337;Tiempo
388;30.842;Tiempo
389;28.255;Tiempo
390;29.576;Tiempo
391;31.0;Tiempo
392;30.669;Tiempo
393;30.944;Tiempo
394;31.0;Tiempo
395;30.385;Tiempo
396;29.728;Tiempo
397;29.687;Tiempo
398;28.311;Tiempo
399;29.836;Tiempo
400;30.768;Tiempo
401;30.0;Tiempo
402;29.686;Tiempo
403;30.0;Tiempo
404;28.169;Tiempo
405;30.804;Tiempo
406;30.411;Tiempo
407;30.5;Tiempo
408;30.0;Tiempo
409;29.0;Tiempo
410;30.949;Tiempo
411;30.861;Tiempo
412;30.779;Tiempo
413;30.238;Tiempo
414;30.426;Tiempo
415;30.882;Tiempo
416;29.4;Tiempo
417;30.966;Tiempo
418;30.988;Tiempo
419;30.866;Tiempo
420;30.857;Tiempo
421;30.752;Tiempo
422;31.0;Tiempo
423;29.684;Tiempo
424;27.577;Tiempo
425;30.39;Tiempo
426;30.901;Tiempo
427;31.0;Tiempo
428;30.723;Tiempo
429;30.873;Tiempo
430;30.996;Tiempo
431;29.939;Tiempo
432;30.713;Tiempo
433;30.516;Tiempo
434;30.761;Tiempo
435;30.969;Tiempo
436;30.68;Tiempo
437;30.19;Tiempo
438;30.712;Tiempo
439;30.091;Tiempo
440;30.924;Tiempo
441;27.455;Tiempo
442;29.088;Tiempo
443;29.489;Tiempo
444;29.921;Tiempo
445;29.823;Tiempo
446;28.563;Tiempo
447;30.975;Tiempo
448;31.0;Tiempo
449;30.708;Tiempo
450;29.686;Tiempo
451;30.894;Tiempo
452;29.958;Tiempo
453;31.0;Tiempo
454;30.819;Tiempo
455;28.218;Tiempo
456;30.744;Tiempo
457;30.774;Tiempo
458;30.476;Tiempo
459;30.392;Tiempo
460;31.0;Tiempo
461;30.379;Tiempo
462;29.778;Tiempo
463;30.872;Tiempo
464;28.768;Tiempo
465;31.0;Tiempo
466;30.83;Tiempo
467;30.237;Tiempo
468;30.622;Tiempo
469;28.749;Tiempo
470;29.773;Tiempo
471;30.761;Tiempo
472;29.115;Tiempo
473;30.539;Tiempo
474;29.111;Tiempo
475;30.466;Tiempo
476;30.946;Tiempo
477;31.0;Tiempo
478;29.968;Tiempo
479;30.927;Tiempo
480;31.0;Tiempo
481;31.0;Tiempo
482;31.0;Tiempo
483;31.0;Tiempo
484;29.23;Tiempo
485;30.4;Tiempo
486;30.929;Tiempo
487;30.497;Tiempo
488;28.75;Tiempo
489;29.729;Tiempo
490;30.298;Tiempo
491;30.949;Tiempo
492;29.965;Tiempo
493;30.273;Tiempo
494;30.955;Tiempo
495;30.0;Tiempo
496;31.0;Tiempo
497;30.716;Tiempo
498;30.744;Tiempo
499;28.277;Tiempo
500;30.5;Tiempo
501;30.0;Tiempo
502;30.642;Tiempo
503;30.908;Tiempo
504;30.967;Tiempo
505;30.614;Tiempo
506;30.437;Tiempo
507;30.468;Tiempo
508;29.952;Tiempo
509;29.284;Tiempo
510;30.37;Tiempo
511;30.226;Tiempo
512;30.26;Tiempo
513;30.938;Tiempo
514;30.764;Tiempo
515;31.0;Tiempo
516;29.842;Tiempo
517;29.823;Tiempo
518;30.837;Tiempo
519;29.377;Tiempo
520;30.996;Tiempo
521;29.054;Tiempo
522;30.645;Tiempo
523;30.867;Tiempo
524;29.892;Tiempo
525;30.53;Tiempo
526;30.936;Tiempo
527;29.697;Tiempo
528;30.949;Tiempo
529;30.772;Tiempo
530;30.917;Tiempo
531;31.0;Tiempo
532;30.601;Tiempo
533;31.0;Tiempo
534;30.0;Tiempo
535;30.426;Tiempo
536;31.0;Tiempo
537;30.866;Tiempo
538;30.864;Tiempo
539;30.843;Tiempo
540;28.136;Tiempo
541;30.696;Tiempo
542;30.559;Tiempo
543;30.857;Tiempo
544;30.602;Tiempo
545;30.0;Tiempo
546;30.975;Tiempo
547;30.879;Tiempo
548;29.354;Tiempo
549;31.0;Tiempo
550;30.874;Tiempo
551;30.232;Tiempo
552;30.638;Tiempo
553;30.928;Tiempo
554;30.79;Tiempo
555;28.881;Tiempo
556;30.712;Tiempo
557;30.038;Tiempo
558;30.82;Tiempo
559;30.991;Tiempo
560;30.39;Tiempo
561;29.826;Tiempo
562;26.874;Tiempo
563;30.916;Tiempo
564;27.102;Tiempo
565;31.0;Tiempo
566;30.866;Tiempo
567;30.762;Tiempo
568;30.897;Tiempo
569;30.953;Tiempo
570;30.848;Tiempo
571;29.232;Tiempo
572;29.215;Tiempo
573;30.867;Tiempo
574;29.892;Tiempo
575;30.638;Tiempo
576;29.411;Tiempo
577;30.849;Tiempo
578;29.441;Tiempo
579;29.618;Tiempo
580;29.806;Tiempo
581;31.0;Tiempo
582;29.659;Tiempo
583;30.656;Tiempo
584;30.873;Tiempo
585;29.939;Tiempo
586;29.722;Tiempo
587;30.953;Tiempo
588;30.833;Tiempo
589;31.0;Tiempo
590;31.0;Tiempo
591;30.364;Tiempo
592;29.726;Tiempo
593;30.842;Tiempo
594;30.851;Tiempo
595;30.0;Tiempo
596;29.403;Tiempo
597;30.939;Tiempo
598;29.542;Tiempo
599;30.911;Tiempo
600;29.888;Tiempo
601;31.0;Tiempo
602;30.826;Tiempo
603;30.552;Tiempo
604;31.0;Tiempo
605;30.591;Tiempo
606;30.773;Tiempo
607;30.829;Tiempo
608;29.751;Tiempo
609;30.937;Tiempo
610;30.915;Tiempo
611;30.697;Tiempo
612;30.771;Tiempo
613;29.996;Tiempo
614;31.0;Tiempo
615;29.866;Tiempo
616;30.954;Tiempo
617;30.99;Tiempo
618;30.982;Tiempo
619;29.372;Tiempo
620;30.441;Tiempo
621;29.032;Tiempo
622;30.938;Tiempo
623;29.737;Tiempo
624;30.213;Tiempo
625;30.975;Tiempo
626;30.484;Tiempo
627;30.62;Tiempo
628;30.814;Tiempo
629;28.733;Tiempo
630;30.561;Tiempo
631;30.934;Tiempo
632;30.598;Tiempo
633;30.731;Tiempo
634;31.0;Tiempo
635;29.662;Tiempo
636;30.0;Tiempo
637;30.92;Tiempo
638;30.719;Tiempo
639;30.008;Tiempo
640;30.844;Tiempo
641;30.917;Tiempo
642;27.309;Tiempo
643;30.889;Tiempo
644;30.295;Tiempo
645;30.348;Tiempo
646;30.083;Tiempo
647;30.458;Tiempo
648;30.66;Tiempo
649;30.448;Tiempo
650;30.775;Tiempo
651;28.514;Tiempo
652;31.0;Tiempo
653;30.031;Tiempo
654;30.991;Tiempo
655;29.947;Tiempo
656;30.39;Tiempo
657;31.0;Tiempo
658;30.217;Tiempo
659;30.366;Tiempo
660;30.531;Tiempo
661;30.0;Tiempo
662;31.0;Tiempo
663;30.311;Tiempo
664;31.0;Tiempo
665;30.212;Tiempo
666;31.0;Tiempo
667;30.976;Tiempo
668;30.83;Tiempo
669;30.783;Tiempo
670;29.704;Tiempo
671;30.045;Tiempo
672;30.764;Tiempo
673;31.0;Tiempo
674;29.262;Tiempo
675;31.0;Tiempo
676;28.364;Tiempo
677;30.016;Tiempo
678;30.915;Tiempo
679;30.599;Tiempo
680;30.406;Tiempo
681;30.64;Tiempo
682;30.792;Tiempo
683;29.325;Tiempo
684;30.988;Tiempo
685;30.546;Tiempo
686;29.822;Tiempo
687;29.767;Tiempo
688;31.0;Tiempo
689;30.465;Tiempo
690;30.87;Tiempo
691;31.0;Tiempo
692;30.841;Tiempo
693;29.055;Tiempo
694;30.75;Tiempo
695;30.719;Tiempo
696;30.929;Tiempo
697;29.925;Tiempo
698;29.091;Tiempo
699;30.464;Tiempo
700;28.973;Tiempo
701;30.894;Tiempo
702;28.881;Tiempo
703;30.508;Tiempo
704;30.0;Tiempo
705;30.946;Tiempo
706;30.811;Tiempo
707;29.93;Tiempo
708;29.931;Tiempo
709;29.974;Tiempo
710;30.05;Tiempo
711;30.946;Tiempo
712;30.854;Tiempo
713;30.845;Tiempo
714;31.0;Tiempo
715;30.676;Tiempo
716;30.937;Tiempo
717;30.981;Tiempo
718;29.865;Tiempo
719;29.904;Tiempo
720;30.669;Tiempo
721;22.85;Tiempo
722;29.877;Tiempo
723;22.356;Tiempo
724;25.769;Tiempo
725;30.0;Tiempo
726;24.163;Tiempo
727;29.573;Tiempo
728;18.715;Tiempo
729;22.041;Tiempo
730;29.977;Tiempo
731;29.834;Tiempo
732;22.877;Tiempo
733;29.699;Tiempo
734;26.842;Tiempo
735;26.246;Tiempo
736;29.927;Tiempo
737;21.826;Tiempo
738;29.259;Tiempo
739;24.104;Tiempo
740;30.0;Tiempo
741;21.791;Tiempo
742;23.811;Tiempo
743;24.415;Tiempo
744;21.453;Tiempo
745;23.864;Tiempo
746;19.955;Tiempo
747;22.632;Tiempo
748;25.135;Tiempo
749;19.757;Tiempo
750;20.792;Tiempo
751;20.286;Tiempo
752;20.957;Tiempo
753;16.405;Tiempo
754;20.083;Tiempo
755;19.754;Tiempo
756;20.216;Tiempo
757;23.612;Tiempo
758;20.425;Tiempo
759;13.365;Tiempo
760;21.731;Tiempo
761;21.587;Tiempo
762;24.78;Tiempo
763;26.358;Tiempo
764;22.929;Tiempo
765;23.57;Tiempo
766;24.962;Tiempo
767;24.913;Tiempo
768;26.374;Tiempo
769;25.957;Tiempo
770;26.292;Tiempo
771;23.221;Tiempo
772;23.758;Tiempo
773;22.457;Tiempo
774;26.752;Tiempo
775;19.107;Tiempo
776;21.519;Tiempo
777;25.3;Tiempo
778;20.558;Tiempo
779;26.055;Tiempo
780;26.536;Tiempo
781;31.0;Tiempo
782;30.975;Tiempo
783;30.87;Tiempo
784;30.682;Tiempo
785;30.526;Tiempo
786;30.221;Tiempo
787;30.591;Tiempo
788;30.947;Tiempo
789;30.941;Tiempo
790;30.06;Tiempo
791;31.0;Tiempo
792;30.777;Tiempo
793;31.0;Tiempo
794;31.0;Tiempo
795;29.489;Tiempo
796;29.683;Tiempo
797;30.902;Tiempo
798;30.847;Tiempo
799;29.256;Tiempo
800;29.7;Tiempo
801;30.446;Tiempo
802;30.967;Tiempo
803;31.0;Tiempo
804;31.0;Tiempo
805;30.974;Tiempo
806;29.695;Tiempo
807;30.79;Tiempo
808;30.838;Tiempo
809;30.437;Tiempo
810;30.212;Tiempo
811;30.774;Tiempo
812;30.25;Tiempo
813;30.81;Tiempo
814;30.982;Tiempo
815;30.951;Tiempo
816;30.35;Tiempo
817;30.938;Tiempo
818;30.852;Tiempo
819;30.955;Tiempo
820;30.981;Tiempo
821;30.792;Tiempo
822;30.793;Tiempo
823;30.951;Tiempo
824;29.768;Tiempo
825;30.0;Tiempo
826;30.728;Tiempo
827;30.991;Tiempo
828;30.826;Tiempo
829;30.772;Tiempo
830;31.0;Tiempo
831;30.622;Tiempo
832;30.858;Tiempo
833;30.913;Tiempo
834;30.992;Tiempo
835;30.937;Tiempo
836;30.826;Tiempo
837;29.925;Tiempo
838;29.731;Tiempo
839;30.629;Tiempo
840;30.797;Tiempo
841;30.449;Tiempo
842;30.544;Tiempo
843;31.0;Tiempo
844;30.998;Tiempo
845;31.0;Tiempo
846;29.682;Tiempo
847;30.408;Tiempo
848;30.856;Tiempo
849;30.905;Tiempo
850;30.088;Tiempo
851;31.0;Tiempo
852;30.923;Tiempo
853;30.949;Tiempo
854;31.0;Tiempo
855;31.0;Tiempo
856;30.737;Tiempo
857;29.833;Tiempo
858;30.637;Tiempo
859;30.745;Tiempo
860;30.604;Tiempo
861;10.927;Colision
862;16.446;Colision
863;0.984;Objetivo
864;18.86;Tiempo
865;23.54;Colision
866;5.032;Colision
867;10.518;Colision
868;0.654;Objetivo
869;12.17;Colision
870;9.287;Colision
871;6.089;Colision
872;0.597;Objetivo
873;9.863;Colision
874;12.307;Tiempo
875;11.282;Tiempo
876;2.758;Tiempo
877;3.228;Tiempo
878;14.011;Tiempo
879;16.334;Tiempo
880;4.421;Colision
881;2.703;Colision
882;0.764;Objetivo
883;11.777;Colision
884;8.697;Colision
885;5.998;Colision
886;10.305;Colision
887;8.606;Tiempo
888;8.691;Tiempo
889;3.954;Colision
890;19.878;Colision
891;32.772;Tiempo
892;9.464;Tiempo
893;16.071;Colision
894;11.776;Colision
895;0.264;Objetivo
896;9.516;Colision
897;6.273;Colision
898;0.916;Objetivo
899;17.036;Colision
900;24.926;Tiempo
901;10.889;Colision
902;6.223;Tiempo
903;4.685;Colision
904;19.876;Colision
905;9.362;Colision
906;8.37;Colision
907;14.624;Colision
908;8.411;Tiempo
909;7.012;Tiempo
910;15.475;Colision
911;8.92;Colision
912;3.111;Colision
913;10.685;Tiempo
914;0.941;Objetivo
915;20.53;Colision
916;3.136;Tiempo
917;13.737;Colision
918;0.788;Objetivo
919;5.59;Tiempo
920;6.523;Colision
921;10.173;Colision
922;8.042;Tiempo
923;3.596;Colision
924;4.676;Colision
925;2.133;Tiempo
926;3.199;Colision
927;0.425;Objetivo
928;13.987;Colision
929;8.024;Colision
930;7.799;Colision
931;20.618;Colision
932;6.347;Colision
933;12.2;Colision
934;6.04;Tiempo
935;11.641;Colision
936;2.699;Colision
937;4.124;Tiempo
938;0.701;Objetivo
939;6.567;Colision
940;22.728;Tiempo
941;6.712;Colision
942;0.137;Objetivo
943;28.957;Tiempo
944;17.634;Tiempo
945;5.738;Colision
946;7.817;Colision
947;6.068;Tiempo
948;12.75;Tiempo
949;20.308;Colision
950;6.786;Tiempo
951;8.783;Colision
952;12.243;Colision
953;0.813;Objetivo
954;3.063;Colision
955;8.019;Colision
956;18.824;Tiempo
957;10.911;Colision
958;5.524;Colision
959;21.249;Tiempo
960;9.728;Colision
961;10.912;Colision
962;8.269;Colision
963;10.818;Colision
964;27.232;Tiempo
965;10.404;Tiempo
966;3.175;Colision
967;9.651;Colision
968;12.062;Colision
969;3.669;Colision
970;6.347;Colision
971;0.589;Objetivo
972;4.946;Tiempo
973;10.937;Tiempo
974;14.931;Colision
975;10.334;Colision
976;18.213;Colision
977;11.227;Colision
978;7.946;Colision
979;6.796;Colision
980;20.205;Colision
981;6.982;Tiempo
982;7.974;Tiempo
983;13.436;Colision
984;7.277;Tiempo
985;14.29;Colision
986;21.69;Colision
987;10.747;Colision
988;7.689;Tiempo
989;21.49;Colision
990;14.423;Colision
991;8.237;Colision
992;15.568;Colision
993;13.74;Colision
994;0.931;Objetivo
995;17.072;Colision
996;0.811;Objetivo
997;13.64;Tiempo
998;7.565;Tiempo
999;0.88;Objetivo
1000;8.554;Colision
