Episodio;Distancia;Tipo
1;5.550813087719477;Tiempo
2;6.927413756464421;Tiempo
3;1.4373375284033627;Tiempo
4;10.543550662370155;Tiempo
5;1.9192899935892387;Tiempo
6;25.45816895730185;Colision
7;19.227572110739477;Tiempo
8;7.155222719348108;Tiempo
9;5.967902954902806;Tiempo
10;9.72179905161804;Tiempo
11;18.32374300940813;Tiempo
12;28.092807771781064;Tiempo
13;8.810502971953266;Tiempo
14;3.3828984744820754;Tiempo
15;1.2754379099338706;Tiempo
16;9.089641994491176;Tiempo
17;24.57295521050847;Tiempo
18;0.9512057434056786;Tiempo
19;3.46017184710541;Tiempo
20;17.53452661569307;Tiempo
21;6.848219993289235;Tiempo
22;8.410656750739012;Tiempo
23;17.117914386950257;Tiempo
24;12.894097941422302;Tiempo
25;16.86856137783791;Tiempo
26;17.487648932768224;Tiempo
27;4.435854455836488;Tiempo
28;6.506568134231958;Tiempo
29;7.509270248090183;Tiempo
30;5.749416674521534;Tiempo
31;10.044132142858535;Tiempo
32;15.204965809929798;Colision
33;17.133787339674814;Tiempo
34;5.708550166475555;Tiempo
35;27.122353166069832;Tiempo
36;10.455789034386573;Tiempo
37;25.597772393903835;Tiempo
38;13.195845096792592;Tiempo
39;13.171475464074724;Tiempo
40;14.683702013004064;Tiempo
41;14.98149480415449;Tiempo
42;11.271618404021329;Tiempo
43;1.4192537394967981;Tiempo
44;6.286948471977674;Tiempo
45;17.933284016702846;Tiempo
46;13.880250946064319;Tiempo
47;13.808962414181543;Tiempo
48;11.091651753153958;Tiempo
49;11.465198213716285;Tiempo
50;10.234610695341445;Tiempo
51;16.315125989080457;Tiempo
52;19.388673441621762;Tiempo
53;2.175093755486823;Tiempo
54;17.005211075531378;Tiempo
55;9.80189027541673;Tiempo
56;9.086336054129323;Tiempo
57;12.823007637593767;Colision
58;19.19993273428128;Tiempo
59;12.91203291014186;Tiempo
60;25.239906284048576;Tiempo
61;5.344955776652768;Tiempo
62;20.407088073661576;Tiempo
63;18.17567091213287;Tiempo
64;12.015218133666787;Tiempo
65;6.658792423957853;Tiempo
66;8.151312605226284;Tiempo
67;8.474498314964308;Tiempo
68;6.150562501727103;Tiempo
69;9.696497255252641;Tiempo
70;27.983918296727246;Tiempo
71;6.265624395896842;Tiempo
72;12.844054123685492;Tiempo
73;8.028465458899193;Tiempo
74;14.795405696456132;Tiempo
75;10.42107290984776;Tiempo
76;14.535939455683108;Tiempo
77;9.60994638035391;Colision
78;11.090279425063963;Tiempo
79;24.425045064254785;Tiempo
80;13.403612210480132;Colision
81;12.184239562461391;Tiempo
82;11.248125392865571;Tiempo
83;3.1008999337712635;Tiempo
84;9.642656376983222;Tiempo
85;8.116822209301663;Tiempo
86;12.629370542321988;Tiempo
87;14.100081496250487;Tiempo
88;2.405528760473767;Tiempo
89;1.360877156050201;Tiempo
90;20.84647301162057;Tiempo
91;9.301445772128979;Colision
92;6.935120405044515;Tiempo
93;15.693668357590102;Tiempo
94;9.235946001132854;Colision
95;6.929721640738156;Tiempo
96;23.283238015563498;Tiempo
97;15.763970443303267;Tiempo
98;13.510742315666814;Tiempo
99;12.496535455638352;Tiempo
100;12.357028684396486;Tiempo
101;14.828631153890147;Tiempo
102;27.35791532868281;Tiempo
103;21.79502198276442;Tiempo
104;1.3800863832507733;Tiempo
105;7.006492101476454;Tiempo
106;19.07483329158088;Tiempo
107;19.43472200618204;Tiempo
108;7.535296802326642;Tiempo
109;5.2616222275514275;Tiempo
110;12.674326356296561;Tiempo
111;15.57769059386308;Tiempo
112;10.961742537823636;Tiempo
113;12.343023687965092;Tiempo
114;26.699518492664957;Tiempo
115;27.18687501293174;Tiempo
116;18.437298747460563;Tiempo
117;17.517442211062175;Colision
118;23.480858622969066;Tiempo
119;9.370863856886817;Tiempo
120;10.142751249889187;Tiempo
121;8.641971983793669;Colision
122;9.707890410441351;Colision
123;21.970704260821826;Tiempo
124;18.730079724099863;Tiempo
125;10.309959490034666;Colision
126;8.276702436594261;Tiempo
127;13.339063938987541;Tiempo
128;19.607145001495347;Tiempo
129;22.16372542013534;Tiempo
130;12.672517872453858;Tiempo
131;16.374368429389055;Tiempo
132;21.107855362063624;Tiempo
133;15.520239415417908;Tiempo
134;5.526841774605906;Tiempo
135;16.675078906491866;Tiempo
136;11.445734584668958;Tiempo
137;25.56737369886579;Tiempo
138;8.178907415017436;Tiempo
139;15.948344893736156;Colision
140;12.814814775331863;Colision
141;13.431880551496114;Colision
142;24.124532459514498;Tiempo
143;6.991986972637046;Tiempo
144;10.512836558575371;Tiempo
145;10.919145730539094;Tiempo
146;5.742993342692185;Tiempo
147;1.546841427516201;Tiempo
148;22.23154111425043;Colision
149;12.806802277651526;Tiempo
150;10.108544539577215;Colision
151;17.142071170033166;Colision
152;7.478081510152649;Tiempo
153;3.527491616187287;Tiempo
154;9.319649838435295;Tiempo
155;5.083872460437877;Tiempo
156;13.533967138605307;Colision
157;15.366315480308868;Tiempo
158;15.095028710777527;Tiempo
159;12.725621978451812;Tiempo
160;18.370186591764583;Tiempo
161;15.001869683848016;Tiempo
162;5.727852686933333;Tiempo
163;11.267749798525653;Tiempo
164;8.172442057767705;Tiempo
165;15.814527036944408;Tiempo
166;9.648668448689776;Tiempo
167;22.373565069930937;Tiempo
168;24.330088743532986;Tiempo
169;16.201466117223926;Tiempo
170;11.010199014571109;Colision
171;3.3682198912474033;Tiempo
172;15.977839568632787;Colision
173;15.593520463030504;Colision
174;3.8689598593202104;Colision
175;19.16964461620516;Tiempo
176;8.979258657997457;Colision
177;11.745495801077896;Colision
178;14.44673916204292;Colision
179;25.586485505406383;Tiempo
180;11.506451346599048;Tiempo
181;28.062510058056496;Tiempo
182;16.243999847521504;Colision
183;7.896474852045992;Tiempo
184;14.26926714365649;Tiempo
185;9.330889582657791;Colision
186;5.81662236072478;Tiempo
187;7.110927597580852;Tiempo
188;9.779730222783819;Tiempo
189;13.712232477450236;Tiempo
190;16.16927429908783;Colision
191;12.208352979640626;Tiempo
192;14.015643231282814;Tiempo
193;12.669436048659932;Tiempo
194;11.172932644100936;Tiempo
195;6.17172382032957;Tiempo
196;16.42547250738508;Colision
197;17.08819507704858;Colision
198;1.6344459234995359;Tiempo
199;10.606748074830195;Colision
200;7.337016961552201;Tiempo
201;11.999826447769248;Tiempo
202;19.700209023232365;Colision
203;21.04440570499332;Tiempo
204;6.263106527526773;Tiempo
205;11.758883947031528;Tiempo
206;7.57488773225759;Tiempo
207;9.899772493512303;Tiempo
208;8.87474749932424;Tiempo
209;4.8464910350523835;Tiempo
210;28.12292538771568;Tiempo
211;19.568943857374887;Colision
212;7.759919688144882;Tiempo
213;7.856098033509108;Tiempo
214;11.16285680979719;Colision
215;8.89726171985013;Colision
216;8.467171456394867;Tiempo
217;19.61755954749014;Tiempo
218;19.028251373088143;Colision
219;19.882556211463612;Tiempo
220;11.24643813542889;Colision
221;18.023201186678072;Colision
222;15.744398636727755;Colision
223;7.080366740767344;Colision
224;11.617831833846656;Colision
225;4.394484370326375;Tiempo
226;16.780527786491653;Colision
227;15.994250299188955;Colision
228;8.17120629559235;Tiempo
229;6.149259963477595;Colision
230;3.727063183420763;Tiempo
231;10.451266940094689;Tiempo
232;19.26257284234856;Colision
233;5.668693692179371;Tiempo
234;25.70809509617126;Tiempo
235;20.395666006439892;Tiempo
236;23.182187014986187;Tiempo
237;10.714918843024032;Tiempo
238;9.269810094635128;Tiempo
239;13.377086726367255;Tiempo
240;18.768753893055194;Tiempo
241;9.680185117885609;Tiempo
242;20.08307955981165;Colision
243;10.72188062479581;Colision
244;5.816891522405966;Tiempo
245;16.392695393492858;Tiempo
246;16.814278726733274;Colision
247;22.609327200814658;Colision
248;20.787151281968153;Colision
249;10.668983212839924;Colision
250;19.441343620829944;Colision
251;7.910074284801938;Tiempo
252;16.731149269768704;Colision
253;19.150909194806008;Colision
254;17.494619136341008;Colision
255;17.547751829198425;Tiempo
256;0.9886510489467377;Objetivo
257;7.067528426114088;Tiempo
258;11.80997288036755;Colision
259;22.569955908465154;Tiempo
260;18.84032533783431;Tiempo
261;14.127084248533652;Tiempo
262;23.74851187746853;Colision
263;3.7397101677199367;Tiempo
264;15.885431789795726;Colision
265;6.733110950248231;Tiempo
266;5.951446565049708;Tiempo
267;2.28678377041642;Tiempo
268;19.03665482551248;Colision
269;27.96096157175698;Tiempo
270;22.05093773420961;Colision
271;18.180480217942364;Tiempo
272;15.072374053203042;Tiempo
273;18.663090028002507;Tiempo
274;10.761648315744077;Tiempo
275;24.16804342127757;Tiempo
276;17.38404140860762;Colision
277;12.328268625981636;Tiempo
278;8.058574638788487;Colision
279;8.672777434274245;Tiempo
280;9.769154006860441;Colision
281;6.40144362531782;Colision
282;14.565231653866263;Colision
283;10.581039379849912;Tiempo
284;1.6406856588803758;Tiempo
285;19.939069302855074;Colision
286;14.040265460372003;Tiempo
287;4.773123433200169;Tiempo
288;15.333183923345667;Colision
289;20.576597548643115;Colision
290;25.406742223722777;Tiempo
291;19.5045173122276;Colision
292;5.300023150808294;Tiempo
293;7.889443502654253;Tiempo
294;14.542157546052286;Colision
295;3.242651276577066;Tiempo
296;3.3078594717977223;Tiempo
297;19.086402402988906;Colision
298;21.371047474982465;Colision
299;7.1815357191604035;Tiempo
300;23.013833042993912;Tiempo
301;5.7046503838591756;Tiempo
302;0.9167720314840891;Objetivo
303;10.246711777960112;Colision
304;8.092284591326793;Colision
305;5.348352251522771;Tiempo
306;19.966602698232386;Colision
307;22.403842987472736;Colision
308;5.481370079610625;Tiempo
309;5.363906904181715;Tiempo
310;16.491700213389244;Colision
311;17.117561126546203;Colision
312;2.327700104939267;Tiempo
313;12.845832233504439;Colision
314;17.18472736658001;Tiempo
315;23.427629124340353;Tiempo
316;3.3881021966312916;Tiempo
317;2.5479820128898236;Tiempo
318;19.882190031424326;Colision
319;11.026149991549484;Tiempo
320;13.247401976239422;Colision
321;21.23441167429873;Colision
322;22.252526862816236;Tiempo
323;14.375867411566299;Tiempo
324;10.91320626401452;Colision
325;5.557799668678363;Tiempo
326;11.050101411992408;Colision
327;22.087541526030197;Tiempo
328;15.473630572846288;Tiempo
329;22.9696977085129;Tiempo
330;23.935066455278474;Tiempo
331;19.5633690071013;Colision
332;18.560633698018794;Colision
333;5.670134948791662;Colision
334;20.303719007535587;Tiempo
335;7.7782242124762115;Colision
336;11.440410870824806;Tiempo
337;7.214067806584123;Tiempo
338;21.51867180079659;Colision
339;6.285943449710734;Colision
340;18.902143058621387;Colision
341;15.808062834781294;Tiempo
342;15.989533238526217;Colision
343;16.135720933672268;Colision
344;10.156237557681285;Tiempo
345;10.502877820594875;Colision
346;13.527739917055637;Colision
347;19.46001161754063;Colision
348;19.087248203494106;Colision
349;7.9312906915197425;Tiempo
350;13.430526179352226;Colision
351;4.938985026488009;Tiempo
352;15.02694731288918;Tiempo
353;8.820299103174076;Colision
354;12.976193557705516;Colision
355;15.072467448564636;Colision
356;12.303566154785184;Tiempo
357;18.844245498034404;Colision
358;18.82006456773697;Colision
359;6.645341188277647;Tiempo
360;7.663282442528984;Tiempo
361;20.621938202861585;Tiempo
362;17.36325617521402;Colision
363;11.16622607864077;Tiempo
364;20.50772898642833;Colision
365;17.41747562863789;Colision
366;20.05967003019336;Colision
367;6.621841746343257;Tiempo
368;21.133734790881334;Colision
369;16.226385047212926;Colision
370;14.671388791682446;Colision
371;19.308336347430153;Colision
372;16.591551227394554;Colision
373;21.9761460320965;Tiempo
374;13.986426637008261;Colision
375;12.720383110489228;Colision
376;17.50050867623732;Colision
377;13.79315173418531;Tiempo
378;6.995695736239067;Tiempo
379;15.725611498041793;Colision
380;13.844803967018949;Colision
381;10.35744249033786;Tiempo
382;20.315203367285854;Colision
383;18.86563844984507;Colision
384;13.632297434813529;Colision
385;21.028008651656346;Tiempo
386;22.206745267596506;Colision
387;17.80344731050327;Tiempo
388;20.58011738642101;Tiempo
389;18.40375787291265;Tiempo
390;5.958805873143795;Tiempo
391;16.466642077691585;Colision
392;15.888133212255804;Tiempo
393;11.492707038985463;Tiempo
394;24.167934049596596;Colision
395;17.893417970797607;Colision
396;13.506322188031024;Tiempo
397;11.055540651867894;Tiempo
398;20.828678462085055;Colision
399;4.047669222739806;Tiempo
400;19.944434776848084;Colision
401;12.020456672237055;Tiempo
402;17.416202076129235;Tiempo
403;22.575853665263324;Colision
404;10.12173678912302;Tiempo
405;21.427255875775614;Colision
406;2.8349614495093767;Tiempo
407;4.451665604721972;Tiempo
408;11.62370886524409;Colision
409;6.1236979963427345;Tiempo
410;8.28396337967948;Tiempo
411;2.7009449839641997;Tiempo
412;23.85125644339297;Tiempo
413;12.677177180674999;Colision
414;15.537110450669253;Tiempo
415;8.687155643228202;Colision
416;18.748386440509055;Colision
417;6.401892088974007;Tiempo
418;16.99251247451379;Colision
419;9.211434886584891;Tiempo
420;16.491321924590554;Colision
421;8.7127007581884;Tiempo
422;23.472692275598476;Tiempo
423;19.77093233880593;Colision
424;21.66582656431366;Colision
425;20.45835295129437;Colision
426;17.26261290020457;Tiempo
427;2.279996659444516;Tiempo
428;5.838818388486041;Colision
429;6.712978992993645;Tiempo
430;6.151570035454739;Tiempo
431;2.8202179830990453;Colision
432;18.787455202937316;Tiempo
433;15.582826127496286;Colision
434;17.04031534600591;Colision
435;21.97922940239375;Colision
436;8.167280315041975;Colision
437;18.04261972749783;Tiempo
438;16.566689773910994;Tiempo
439;15.668870425444375;Colision
440;15.676139998196;Colision
441;23.85267142753739;Tiempo
442;20.643837903422032;Tiempo
443;18.351549499627694;Tiempo
444;17.403210662488483;Tiempo
445;21.853001693775532;Colision
446;11.011712758721991;Tiempo
447;20.65893366284594;Colision
448;16.1766498523107;Colision
449;18.26974978272906;Colision
450;23.389558143733005;Colision
451;20.833368346897227;Colision
452;19.859828542602003;Colision
453;6.9959819053872705;Colision
454;7.553291239259351;Colision
455;13.419238121150006;Tiempo
456;21.037474210416203;Colision
457;18.46592557353348;Colision
458;23.39482539202395;Tiempo
459;23.50546034564315;Colision
460;8.708784030354774;Tiempo
461;11.693125065226653;Colision
462;21.593087441146917;Colision
463;15.531714402376023;Colision
464;4.6073483968992095;Tiempo
465;2.3518822778150734;Tiempo
466;18.302886137052987;Tiempo
467;19.83307923000656;Colision
468;19.574993666428245;Colision
469;21.5867683171723;Colision
470;6.5168046253048475;Tiempo
471;10.213302239225033;Colision
472;22.68521589975836;Tiempo
473;14.461240003007688;Colision
474;13.022475603860508;Colision
475;10.04856271121397;Colision
476;23.08214138875069;Colision
477;7.345294211454918;Colision
478;23.832662929932315;Colision
479;20.539339565931368;Colision
480;17.939721352821117;Colision
481;1.8856649366563945;Tiempo
482;15.411457102135323;Colision
483;9.488529141526227;Tiempo
484;8.47867774153207;Colision
485;23.621415844377566;Colision
