Episodio;Distancia;Tipo
1;8.441;Tiempo
2;7.916;Tiempo
3;6.637;Tiempo
4;10.646;Tiempo
5;4.849;Tiempo
6;25.041;Colision
7;22.196;Tiempo
8;8.39;Tiempo
9;4.2;Tiempo
10;3.814;Tiempo
11;1.507;Tiempo
12;19.425;Tiempo
13;5.871;Tiempo
14;7.747;Tiempo
15;6.024;Tiempo
16;9.156;Tiempo
17;7.805;Tiempo
18;2.975;Tiempo
19;10.065;Tiempo
20;20.552;Tiempo
21;9.93;Tiempo
22;9.215;Tiempo
23;10.238;Tiempo
24;12.533;Tiempo
25;12.335;Tiempo
26;0.98;Objetivo
27;5.601;Tiempo
28;3.857;Tiempo
29;3.204;Tiempo
30;12.267;Tiempo
31;4.492;Tiempo
32;21.504;Tiempo
33;11.524;Tiempo
34;8.835;Tiempo
35;7.78;Tiempo
36;10.776;Tiempo
37;13.181;Tiempo
38;7.662;Tiempo
39;9.215;Tiempo
40;12.948;Tiempo
41;7.011;Tiempo
42;6.136;Tiempo
43;3.15;Tiempo
44;6.66;Tiempo
45;19.182;Tiempo
46;27.665;Tiempo
47;11.899;Tiempo
48;11.787;Tiempo
49;4.322;Colision
50;10.342;Tiempo
51;13.072;Tiempo
52;12.045;Tiempo
53;3.056;Colision
54;6.783;Colision
55;13.711;Tiempo
56;8.896;Tiempo
57;25.82;Tiempo
58;16.916;Colision
59;14.077;Tiempo
60;16.076;Tiempo
61;14.25;Tiempo
62;2.325;Tiempo
63;21.601;Tiempo
64;7.985;Colision
65;16.249;Tiempo
66;4.578;Tiempo
67;5.472;Tiempo
68;7.895;Tiempo
69;6.534;Tiempo
70;3.912;Tiempo
71;18.42;Tiempo
72;6.556;Tiempo
73;2.487;Tiempo
74;1.746;Tiempo
75;12.337;Tiempo
76;15.078;Tiempo
77;8.037;Tiempo
78;5.625;Tiempo
79;24.316;Tiempo
80;3.064;Tiempo
81;2.225;Tiempo
82;15.731;Tiempo
83;6.329;Tiempo
84;5.443;Tiempo
85;3.787;Tiempo
86;6.458;Tiempo
87;11.258;Tiempo
88;10.719;Tiempo
89;4.618;Tiempo
90;8.296;Tiempo
91;12.055;Colision
92;7.606;Tiempo
93;8.504;Tiempo
94;14.286;Tiempo
95;8.58;Tiempo
96;9.567;Tiempo
97;6.776;Tiempo
98;2.903;Tiempo
99;12.466;Tiempo
100;2.56;Tiempo
101;4.876;Tiempo
102;9.078;Tiempo
103;17.845;Tiempo
104;5.914;Tiempo
105;7.506;Tiempo
106;12.032;Tiempo
107;21.272;Tiempo
108;2.699;Tiempo
109;4.188;Tiempo
110;10.943;Colision
111;7.055;Tiempo
112;13.435;Tiempo
113;12.555;Tiempo
114;9.746;Tiempo
115;23.478;Tiempo
116;13.746;Tiempo
117;17.711;Colision
118;16.893;Colision
119;14.651;Tiempo
120;3.07;Tiempo
121;19.882;Tiempo
122;10.46;Colision
123;3.392;Colision
124;16.489;Tiempo
125;14.625;Tiempo
126;6.819;Tiempo
127;13.659;Tiempo
128;21.359;Tiempo
129;10.997;Tiempo
