Episodio;Distancia;Tipo
1;10.002;Tiempo
2;7.703;Tiempo
3;7.015;Tiempo
4;12.256;Tiempo
5;2.312;Tiempo
6;24.555;Colision
7;11.845;Tiempo
8;7.665;Tiempo
9;4.3;Tiempo
10;9.28;Tiempo
11;0.809;Objetivo
12;22.423;Tiempo
13;7.171;Tiempo
14;8.604;Tiempo
15;2.294;Tiempo
16;5.509;Tiempo
17;13.851;Tiempo
18;2.617;Tiempo
19;4.879;Tiempo
20;12.046;Tiempo
21;9.616;Tiempo
22;7.319;Colision
23;7.4;Tiempo
24;17.891;Tiempo
25;13.019;Tiempo
26;4.159;Tiempo
27;10.472;Tiempo
28;6.543;Colision
29;3.326;Tiempo
30;8.632;Tiempo
31;3.127;Tiempo
32;19.627;Tiempo
33;8.531;Tiempo
34;7.752;Tiempo
35;8.103;Tiempo
36;6.114;Tiempo
37;11.539;Tiempo
38;17.964;Tiempo
39;14.877;Tiempo
40;15.361;Tiempo
41;9.813;Tiempo
42;3.144;Tiempo
43;2.971;Tiempo
44;4.494;Tiempo
45;12.686;Tiempo
46;10.937;Tiempo
47;20.949;Tiempo
48;13.353;Tiempo
49;4.854;Tiempo
50;15.432;Tiempo
51;10.822;Tiempo
52;15.502;Tiempo
53;0.869;Objetivo
54;3.402;Tiempo
55;9.342;Tiempo
56;4.949;Tiempo
57;18.979;Tiempo
58;14.798;Colision
59;4.677;Tiempo
60;3.75;Tiempo
61;19.551;Tiempo
62;5.364;Tiempo
63;24.32;Tiempo
64;3.644;Tiempo
65;5.8;Tiempo
66;7.677;Tiempo
67;2.115;Tiempo
68;3.317;Tiempo
69;10.635;Tiempo
70;6.445;Tiempo
71;8.598;Tiempo
72;7.466;Tiempo
73;0.955;Objetivo
74;5.57;Tiempo
75;7.23;Tiempo
76;19.274;Tiempo
77;6.737;Colision
78;6.681;Tiempo
79;12.816;Tiempo
80;0.887;Objetivo
81;8.569;Colision
82;8.316;Tiempo
83;11.714;Colision
84;7.282;Tiempo
85;2.437;Tiempo
86;7.877;Tiempo
87;8.896;Tiempo
88;11.901;Tiempo
89;1.84;Tiempo
90;3.956;Tiempo
91;16.669;Tiempo
92;5.968;Tiempo
93;5.049;Tiempo
94;17.735;Tiempo
95;1.184;Tiempo
96;11.781;Tiempo
97;6.414;Tiempo
98;1.519;Tiempo
99;12.91;Tiempo
100;9.521;Tiempo
101;4.658;Tiempo
102;7.361;Tiempo
103;8.842;Tiempo
104;5.47;Tiempo
105;3.966;Tiempo
106;11.479;Tiempo
107;12.54;Tiempo
108;13.585;Tiempo
109;5.745;Tiempo
110;2.299;Tiempo
111;3.951;Tiempo
112;18.52;Tiempo
113;11.541;Tiempo
114;9.984;Tiempo
115;17.849;Tiempo
116;7.754;Tiempo
117;8.314;Colision
118;15.837;Colision
119;12.153;Tiempo
120;5.437;Tiempo
121;15.529;Tiempo
122;12.555;Colision
123;3.893;Colision
124;23.097;Tiempo
125;18.333;Tiempo
126;1.696;Tiempo
127;10.369;Tiempo
128;13.152;Tiempo
129;11.782;Tiempo
130;8.068;Tiempo
131;5.676;Tiempo
132;7.645;Tiempo
133;18.303;Tiempo
134;5.747;Colision
135;9.084;Tiempo
136;15.169;Tiempo
137;13.921;Tiempo
138;21.906;Tiempo
139;9.949;Tiempo
140;13.264;Colision
141;11.012;Tiempo
142;8.948;Tiempo
143;7.717;Colision
144;15.83;Tiempo
145;7.028;Tiempo
146;18.372;Tiempo
147;3.228;Tiempo
148;19.804;Tiempo
149;23.063;Colision
150;8.025;Tiempo
151;12.559;Tiempo
152;13.389;Colision
153;8.201;Tiempo
154;3.004;Tiempo
155;9.343;Tiempo
156;2.995;Tiempo
157;12.008;Tiempo
158;12.218;Colision
159;13.626;Tiempo
160;15.679;Tiempo
161;11.21;Tiempo
162;8.94;Tiempo
163;3.498;Tiempo
164;5.335;Tiempo
165;14.32;Tiempo
166;10.427;Tiempo
167;9.569;Tiempo
168;16.768;Tiempo
169;16.363;Tiempo
170;11.968;Tiempo
171;4.16;Tiempo
172;7.375;Tiempo
173;11.667;Colision
174;8.147;Tiempo
175;16.22;Colision
176;9.86;Tiempo
177;12.532;Tiempo
178;5.317;Tiempo
179;15.593;Tiempo
180;6.768;Tiempo
181;12.538;Tiempo
182;6.192;Tiempo
183;2.482;Tiempo
184;9.897;Tiempo
185;2.049;Tiempo
186;12.756;Tiempo
187;1.839;Tiempo
188;4.745;Tiempo
189;9.968;Tiempo
190;14.867;Tiempo
191;10.508;Tiempo
192;8.733;Tiempo
193;15.882;Tiempo
194;4.711;Tiempo
195;2.114;Tiempo
196;8.368;Colision
197;16.728;Colision
198;2.019;Tiempo
199;12.564;Tiempo
200;6.656;Colision
201;8.639;Tiempo
202;16.833;Tiempo
203;8.419;Tiempo
204;11.592;Tiempo
205;4.773;Tiempo
206;0.99;Objetivo
207;22.257;Tiempo
208;10.279;Tiempo
209;13.353;Tiempo
210;11.447;Tiempo
211;10.572;Tiempo
212;14.855;Tiempo
213;6.303;Tiempo
214;7.398;Colision
215;9.736;Tiempo
216;13.214;Tiempo
217;23.964;Tiempo
218;20.598;Colision
219;9.339;Colision
220;15.96;Colision
221;14.215;Tiempo
222;10.212;Tiempo
223;9.465;Tiempo
224;5.224;Colision
225;9.344;Tiempo
226;3.141;Tiempo
227;1.308;Tiempo
228;9.764;Tiempo
229;0.936;Objetivo
230;12.952;Colision
231;9.528;Tiempo
232;16.926;Tiempo
233;9.785;Tiempo
234;17.836;Tiempo
235;8.418;Tiempo
236;7.745;Tiempo
237;10.542;Tiempo
238;6.226;Tiempo
239;5.189;Tiempo
240;10.277;Tiempo
241;11.471;Colision
242;13.59;Tiempo
243;14.644;Colision
244;17.875;Colision
245;15.184;Colision
246;7.712;Tiempo
247;2.951;Tiempo
248;5.71;Tiempo
249;14.497;Colision
250;5.806;Tiempo
251;16.066;Tiempo
252;12.439;Tiempo
253;8.966;Tiempo
254;10.426;Tiempo
255;13.034;Tiempo
256;12.922;Tiempo
257;2.645;Tiempo
258;10.937;Tiempo
259;6.495;Tiempo
260;8.021;Tiempo
261;18.792;Tiempo
262;8.086;Tiempo
263;24.257;Tiempo
264;6.154;Tiempo
265;11.315;Colision
266;16.541;Tiempo
267;14.298;Tiempo
268;14.396;Tiempo
269;9.396;Colision
270;15.106;Tiempo
271;4.049;Tiempo
272;15.348;Tiempo
273;9.846;Tiempo
274;8.571;Tiempo
275;13.601;Colision
276;13.555;Colision
277;8.823;Tiempo
278;10.378;Colision
279;9.603;Tiempo
280;3.222;Tiempo
281;19.155;Colision
282;26.666;Tiempo
283;16.195;Tiempo
284;5.081;Tiempo
285;4.256;Tiempo
286;0.935;Objetivo
287;9.154;Colision
288;10.289;Colision
289;20.293;Colision
290;17.243;Tiempo
291;18.757;Tiempo
292;17.025;Colision
293;7.992;Colision
294;4.144;Tiempo
295;8.453;Tiempo
296;12.303;Tiempo
297;7.32;Colision
298;5.596;Tiempo
299;8.833;Tiempo
300;17.849;Colision
301;11.441;Tiempo
302;7.068;Colision
303;11.984;Tiempo
304;13.969;Tiempo
305;20.196;Tiempo
306;6.848;Tiempo
307;8.529;Tiempo
308;12.078;Tiempo
309;8.562;Tiempo
310;7.874;Tiempo
311;14.314;Tiempo
312;9.791;Colision
313;14.802;Colision
314;11.625;Colision
315;22.303;Tiempo
316;14.363;Tiempo
317;13.897;Tiempo
318;27.963;Tiempo
319;16.796;Tiempo
320;0.919;Objetivo
321;10.889;Tiempo
322;7.234;Tiempo
323;16.15;Tiempo
324;15.503;Colision
325;16.258;Tiempo
326;17.415;Colision
327;9.625;Colision
328;12.213;Tiempo
329;8.356;Tiempo
330;21.304;Tiempo
331;13.706;Tiempo
332;11.436;Tiempo
333;6.304;Colision
334;11.69;Colision
335;9.694;Tiempo
336;13.889;Tiempo
337;8.345;Tiempo
338;9.913;Colision
339;7.737;Tiempo
340;17.082;Colision
341;3.04;Tiempo
342;17.174;Tiempo
343;8.239;Colision
344;12.12;Tiempo
345;8.327;Tiempo
346;15.006;Tiempo
347;6.174;Tiempo
348;0.645;Objetivo
349;0.951;Tiempo
350;13.098;Tiempo
351;10.582;Tiempo
352;13.015;Tiempo
353;0.849;Objetivo
354;9.576;Colision
355;19.788;Tiempo
356;0.98;Objetivo
357;3.413;Tiempo
358;5.315;Tiempo
359;20.817;Tiempo
360;10.736;Tiempo
361;9.317;Tiempo
